work_id,reference_count_total,reference_count_with_primary_topic,reference_count_missing_primary_topic,reference_field_diversity,reference_entropy,hss_reference_share,cs_core_reference_share,reference_field_counts_json,processed_at_utc
W2302747106,16,13,3,4,0.9371558530657,0.0,0.6923076923076921,"{""Computer Science"": 9, ""Engineering"": 2, ""Mathematics"": 1, ""Neuroscience"": 1}",2026-06-09T20:07:51.798643
W2952134811,53,49,4,3,0.380605576949747,0.0,0.897959183673469,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 44, ""Engineering"": 4}",2026-06-09T20:07:51.798643
W2558401060,39,36,3,3,0.253067331874179,0.0,0.9444444444444441,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 34, ""Neuroscience"": 1}",2026-06-09T20:07:51.798643
W2559703163,15,14,1,2,0.257318640543831,0.0,0.928571428571428,"{""Computer Science"": 13, ""Neuroscience"": 1}",2026-06-09T20:07:51.798643
W2950652153,53,50,3,2,0.16794414773417302,0.0,0.96,"{""Computer Science"": 48, ""Engineering"": 2}",2026-06-09T20:07:51.798643
W2440017556,26,25,1,8,1.406760455121906,0.12,0.6000000000000001,"{""Arts and Humanities"": 1, ""Chemistry"": 1, ""Computer Science"": 15, ""Engineering"": 2, ""Neuroscience"": 3, ""Physics and Astronomy"": 1, ""Psychology"": 1, ""Social Sciences"": 1}",2026-06-09T20:07:51.798643
W2567094983,23,20,3,3,0.5181862130502121,0.0,0.85,"{""Computer Science"": 17, ""Engineering"": 2, ""Mathematics"": 1}",2026-06-09T20:07:51.798643
W2559721862,0,0,0,0,,,,{},2026-06-09T20:07:51.798643
W2268087754,12,12,0,2,0.28683598305616004,0.0,0.9166666666666661,"{""Computer Science"": 11, ""Engineering"": 1}",2026-06-09T20:07:51.798643
W2951824707,25,25,0,4,0.49875846591288203,0.0,0.88,"{""Computer Science"": 22, ""Engineering"": 1, ""Neuroscience"": 1, ""Physics and Astronomy"": 1}",2026-06-09T20:07:51.798643
W2289437094,6,5,1,2,0.5004024235381871,0.2,0.8,"{""Arts and Humanities"": 1, ""Computer Science"": 4}",2026-06-09T20:07:51.798643
W2553233759,14,13,1,6,1.524707393030143,0.384615384615384,0.461538461538461,"{""Computer Science"": 6, ""Decision Sciences"": 2, ""Medicine"": 1, ""Physics and Astronomy"": 1, ""Psychology"": 1, ""Social Sciences"": 2}",2026-06-09T20:07:51.798643
W579939058,33,33,0,2,0.474139313057837,0.0,0.818181818181818,"{""Computer Science"": 27, ""Mathematics"": 6}",2026-06-09T20:07:51.798643
W2469989264,30,27,3,1,0.0,0.0,1.0,"{""Computer Science"": 27}",2026-06-09T20:07:51.798643
W2540559501,0,0,0,0,,,,{},2026-06-09T20:07:51.798643
W4394664408,0,0,0,0,,,,{},2026-06-09T20:07:51.798643
W2555727979,23,23,0,2,0.17884491271684702,0.043478260869565,0.956521739130434,"{""Arts and Humanities"": 1, ""Computer Science"": 22}",2026-06-09T20:07:51.798643
W4293771381,0,0,0,0,,,,{},2026-06-09T20:07:51.798643
W2950429608,20,20,0,2,0.198515243345872,0.05,0.9500000000000001,"{""Computer Science"": 19, ""Social Sciences"": 1}",2026-06-09T20:07:51.798643
W2949859147,33,31,2,2,0.14250586739273702,0.0,0.9677419354838711,"{""Computer Science"": 30, ""Physics and Astronomy"": 1}",2026-06-09T20:07:51.798643
W2952208216,20,19,1,4,0.7335417487636481,0.0,0.7894736842105261,"{""Computer Science"": 15, ""Health Professions"": 1, ""Mathematics"": 1, ""Physics and Astronomy"": 2}",2026-06-09T20:07:51.798643
W2539931556,24,23,1,4,1.0014223119682,0.652173913043478,0.260869565217391,"{""Computer Science"": 6, ""Economics, Econometrics and Finance"": 1, ""Physics and Astronomy"": 2, ""Social Sciences"": 14}",2026-06-09T20:07:51.798643
W919847557,9,9,0,1,0.0,0.0,1.0,"{""Computer Science"": 9}",2026-06-09T20:07:51.798643
W1897757880,3,3,0,2,0.636514168294812,0.0,0.6666666666666661,"{""Computer Science"": 2, ""Mathematics"": 1}",2026-06-09T20:07:51.798643
W2952153695,46,46,0,4,0.31273694051467704,0.043478260869565,0.9347826086956521,"{""Arts and Humanities"": 1, ""Computer Science"": 43, ""Health Professions"": 1, ""Psychology"": 1}",2026-06-09T20:07:51.798643
W2782086778,0,0,0,0,,,,{},2026-06-09T20:07:51.798643
W2953108493,31,30,1,3,0.38873439022092904,0.0,0.9,"{""Computer Science"": 27, ""Earth and Planetary Sciences"": 2, ""Physics and Astronomy"": 1}",2026-06-09T20:07:51.799684
W4300163121,0,0,0,0,,,,{},2026-06-09T20:07:51.799684
W2559019371,0,0,0,0,,,,{},2026-06-09T20:07:51.799684
W4299899889,0,0,0,0,,,,{},2026-06-09T20:07:51.799684
W4300764406,0,0,0,0,,,,{},2026-06-09T20:07:51.799684
W2968146990,2,1,1,1,0.0,0.0,1.0,"{""Computer Science"": 1}",2026-06-09T20:07:51.799684
W4394668012,0,0,0,0,,,,{},2026-06-09T20:07:51.799684
W2556217437,42,40,2,9,1.5580083513243022,0.17500000000000002,0.5,"{""Arts and Humanities"": 1, ""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 20, ""Decision Sciences"": 2, ""Economics, Econometrics and Finance"": 2, ""Mathematics"": 9, ""Medicine"": 1, ""Physics and Astronomy"": 2, ""Social Sciences"": 2}",2026-06-09T20:07:51.799684
W41752054,51,51,0,4,0.620218043149515,0.0,0.803921568627451,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 41, ""Engineering"": 8, ""Mathematics"": 1}",2026-06-09T20:08:02.739176
W2950478580,14,13,1,1,0.0,1.0,0.0,"{""Decision Sciences"": 13}",2026-06-09T20:08:02.739176
W2231219370,4,4,0,1,0.0,0.0,1.0,"{""Computer Science"": 4}",2026-06-09T20:08:02.739176
W1888772317,0,0,0,0,,,,{},2026-06-09T20:08:02.739176
W2951255789,2,2,0,2,0.6931471805599451,0.5,0.5,"{""Computer Science"": 1, ""Social Sciences"": 1}",2026-06-09T20:08:02.739176
W4298075438,0,0,0,0,,,,{},2026-06-09T20:08:02.739176
W2950637383,29,29,0,2,0.509815699581688,0.0,0.7931034482758621,"{""Computer Science"": 23, ""Engineering"": 6}",2026-06-09T20:08:02.739176
W4294233108,0,0,0,0,,,,{},2026-06-09T20:08:02.739176
W2952822497,31,31,0,3,0.28393626675586403,0.0,0.9354838709677411,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 29, ""Engineering"": 1}",2026-06-09T20:08:02.740173
W2133564696,22,21,1,2,0.191444081957717,0.047619047619047006,0.9523809523809521,"{""Arts and Humanities"": 1, ""Computer Science"": 20}",2026-06-09T20:08:02.740173
W2130942839,29,26,3,2,0.16302362949436502,0.038461538461538006,0.9615384615384611,"{""Arts and Humanities"": 1, ""Computer Science"": 25}",2026-06-09T20:08:02.740173
W2525778437,4,4,0,1,0.0,0.0,1.0,"{""Computer Science"": 4}",2026-06-09T20:08:02.740173
W2172140247,9,9,0,1,0.0,0.0,1.0,"{""Computer Science"": 9}",2026-06-09T20:08:02.740173
W1527575280,47,44,3,2,0.108471339035916,0.022727272727272003,0.9772727272727271,"{""Arts and Humanities"": 1, ""Computer Science"": 43}",2026-06-09T20:08:02.740173
W1938755728,55,49,6,1,0.0,0.0,1.0,"{""Computer Science"": 49}",2026-06-09T20:08:02.740173
W2949335953,12,11,1,1,0.0,0.0,1.0,"{""Computer Science"": 11}",2026-06-09T20:08:02.740173
W1915251500,26,25,1,1,0.0,0.0,1.0,"{""Computer Science"": 25}",2026-06-09T20:08:02.740173
W2540404261,10,9,1,2,0.34883209584303104,0.11111111111111101,0.8888888888888881,"{""Arts and Humanities"": 1, ""Computer Science"": 8}",2026-06-09T20:08:02.740173
W2220350356,26,25,1,1,0.0,0.0,1.0,"{""Computer Science"": 25}",2026-06-09T20:08:02.740173
W2555745756,15,12,3,1,0.0,0.0,1.0,"{""Computer Science"": 12}",2026-06-09T20:08:02.740173
W2410539690,27,25,2,2,0.16794414773417302,0.04,0.96,"{""Arts and Humanities"": 1, ""Computer Science"": 24}",2026-06-09T20:08:02.740173
W2567571499,20,20,0,1,0.0,0.0,1.0,"{""Computer Science"": 20}",2026-06-09T20:08:02.740173
W2304113845,15,11,4,1,0.0,0.0,1.0,"{""Computer Science"": 11}",2026-06-09T20:08:02.740173
W2419292002,18,17,1,1,0.0,0.0,1.0,"{""Computer Science"": 17}",2026-06-09T20:08:02.740173
W2341401723,27,24,3,1,0.0,0.0,1.0,"{""Computer Science"": 24}",2026-06-09T20:08:02.740173
W2527845440,17,17,0,1,0.0,0.0,1.0,"{""Computer Science"": 17}",2026-06-09T20:08:02.740173
W2173183968,18,15,3,2,0.24493002679463502,0.0,0.9333333333333331,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 14}",2026-06-09T20:08:02.740173
W2571050567,6,6,0,2,0.450561208866304,0.0,0.833333333333333,"{""Chemistry"": 1, ""Computer Science"": 5}",2026-06-09T20:08:02.740173
W2950019618,43,41,2,1,0.0,0.0,1.0,"{""Computer Science"": 41}",2026-06-09T20:08:02.740173
W2950580142,21,19,2,1,0.0,0.0,1.0,"{""Computer Science"": 19}",2026-06-09T20:08:02.740173
W2414484917,41,37,4,1,0.0,0.0,1.0,"{""Computer Science"": 37}",2026-06-09T20:08:02.740173
W2532807140,21,21,0,1,0.0,0.0,1.0,"{""Computer Science"": 21}",2026-06-09T20:08:02.740173
W2222235228,39,37,2,1,0.0,0.0,1.0,"{""Computer Science"": 37}",2026-06-09T20:08:02.741169
W2552838200,22,21,1,1,0.0,0.0,1.0,"{""Computer Science"": 21}",2026-06-09T20:08:02.741169
W2537667581,30,26,4,1,0.0,0.0,1.0,"{""Computer Science"": 26}",2026-06-09T20:08:02.741169
W2950855294,29,26,3,1,0.0,0.0,1.0,"{""Computer Science"": 26}",2026-06-09T20:08:02.741169
W4307459710,0,0,0,0,,,,{},2026-06-09T20:08:02.741169
W2571859396,0,0,0,0,,,,{},2026-06-09T20:08:02.741169
W2413436069,15,14,1,1,0.0,0.0,1.0,"{""Computer Science"": 14}",2026-06-09T20:08:02.741169
W2509593407,21,19,2,1,0.0,0.0,1.0,"{""Computer Science"": 19}",2026-06-09T20:08:02.741169
W2950344723,0,0,0,0,,,,{},2026-06-09T20:08:02.741169
W2195405088,24,23,1,1,0.0,0.0,1.0,"{""Computer Science"": 23}",2026-06-09T20:08:02.741169
W2306852879,27,23,4,2,0.17884491271684702,0.0,0.956521739130434,"{""Computer Science"": 22, ""Physics and Astronomy"": 1}",2026-06-09T20:08:02.741169
W2542860122,33,29,4,1,0.0,0.0,1.0,"{""Computer Science"": 29}",2026-06-09T20:08:02.741169
W2553522418,27,25,2,1,0.0,0.0,1.0,"{""Computer Science"": 25}",2026-06-09T20:08:02.741169
W2394571815,17,16,1,1,0.0,0.0,1.0,"{""Computer Science"": 16}",2026-06-09T20:08:02.741169
W2145908128,31,27,4,3,0.315396287422661,0.037037037037037,0.925925925925925,"{""Arts and Humanities"": 1, ""Computer Science"": 25, ""Neuroscience"": 1}",2026-06-09T20:08:02.741169
W2963201387,0,0,0,0,,,,{},2026-06-09T20:08:02.741169
W2522143790,15,15,0,1,0.0,0.0,1.0,"{""Computer Science"": 15}",2026-06-09T20:08:02.741169
W2566926700,15,14,1,1,0.0,0.0,1.0,"{""Computer Science"": 14}",2026-06-09T20:08:02.741169
W2496749113,16,16,0,1,0.0,0.0,1.0,"{""Computer Science"": 16}",2026-06-09T20:08:02.741169
W2581863816,15,15,0,1,0.0,0.0,1.0,"{""Computer Science"": 15}",2026-06-09T20:08:02.741169
W2529089661,24,22,2,2,0.18490739916777502,0.045454545454545005,0.954545454545454,"{""Arts and Humanities"": 1, ""Computer Science"": 21}",2026-06-09T20:08:02.741169
W2410217169,33,31,2,2,0.14250586739273702,0.032258064516129004,0.9677419354838711,"{""Arts and Humanities"": 1, ""Computer Science"": 30}",2026-06-09T20:08:02.741169
W2413534664,25,22,3,1,0.0,0.0,1.0,"{""Computer Science"": 22}",2026-06-09T20:08:02.742206
W2172589779,0,0,0,0,,,,{},2026-06-09T20:08:02.742206
W2520028199,29,26,3,2,0.27118937304184404,0.0,0.923076923076923,"{""Computer Science"": 24, ""Physics and Astronomy"": 2}",2026-06-09T20:08:02.742206
W2443536229,25,22,3,2,0.18490739916777502,0.045454545454545005,0.954545454545454,"{""Arts and Humanities"": 1, ""Computer Science"": 21}",2026-06-09T20:08:02.742206
W2534200568,26,22,4,1,0.0,0.0,1.0,"{""Computer Science"": 22}",2026-06-09T20:08:02.742206
W2545605631,15,14,1,1,0.0,0.0,1.0,"{""Computer Science"": 14}",2026-06-09T20:08:02.742206
W2469296930,0,0,0,0,,,,{},2026-06-09T20:08:02.742206
W1916501714,24,23,1,3,0.35571285974689404,0.043478260869565,0.9130434782608691,"{""Arts and Humanities"": 1, ""Computer Science"": 21, ""Mathematics"": 1}",2026-06-09T20:08:02.742206
W2415583245,15,13,2,1,0.0,0.0,1.0,"{""Computer Science"": 13}",2026-06-09T20:08:02.742206
W2584268338,19,18,1,1,0.0,0.0,1.0,"{""Computer Science"": 18}",2026-06-09T20:08:02.742206
W2951300178,10,10,0,2,0.6108643020548931,0.30000000000000004,0.7000000000000001,"{""Computer Science"": 7, ""Social Sciences"": 3}",2026-06-09T20:08:02.742206
W2522770641,24,22,2,1,0.0,0.0,1.0,"{""Computer Science"": 22}",2026-06-09T20:08:02.742206
W2580723344,16,16,0,1,0.0,0.0,1.0,"{""Computer Science"": 16}",2026-06-09T20:08:02.742206
W4392352873,0,0,0,0,,,,{},2026-06-09T20:08:02.742206
W2511945356,19,18,1,1,0.0,0.0,1.0,"{""Computer Science"": 18}",2026-06-09T20:08:02.742206
W2217098601,24,21,3,3,0.380506218477595,0.047619047619047006,0.9047619047619041,"{""Arts and Humanities"": 1, ""Computer Science"": 19, ""Physics and Astronomy"": 1}",2026-06-09T20:08:02.742206
W2952360713,15,14,1,1,0.0,0.0,1.0,"{""Computer Science"": 14}",2026-06-09T20:08:02.742206
W2493383198,13,10,3,1,0.0,0.0,1.0,"{""Computer Science"": 10}",2026-06-09T20:08:02.742206
W2951991713,44,41,3,1,0.0,0.0,1.0,"{""Computer Science"": 41}",2026-06-09T20:08:02.742206
W2426188458,27,25,2,1,0.0,0.0,1.0,"{""Computer Science"": 25}",2026-06-09T20:08:02.742206
W748958260,8,8,0,2,0.37677016125643603,0.125,0.875,"{""Arts and Humanities"": 1, ""Computer Science"": 7}",2026-06-09T20:08:02.742206
W2372425001,14,13,1,1,0.0,0.0,1.0,"{""Computer Science"": 13}",2026-06-09T20:08:02.742206
W2175740768,25,23,2,1,0.0,0.0,1.0,"{""Computer Science"": 23}",2026-06-09T20:08:02.742206
W2566490639,30,30,0,2,0.146144746008563,0.033333333333333,0.9666666666666661,"{""Computer Science"": 29, ""Decision Sciences"": 1}",2026-06-09T20:08:02.743222
W2952659248,32,30,2,1,0.0,0.0,1.0,"{""Computer Science"": 30}",2026-06-09T20:08:02.743222
W2580262340,6,6,0,1,0.0,0.0,1.0,"{""Computer Science"": 6}",2026-06-09T20:08:02.743222
W2336585117,31,29,2,2,0.149994923610415,0.034482758620689,0.96551724137931,"{""Computer Science"": 28, ""Psychology"": 1}",2026-06-09T20:08:02.743222
W2949059244,28,27,1,2,0.15841057013179002,0.037037037037037,0.962962962962962,"{""Arts and Humanities"": 1, ""Computer Science"": 26}",2026-06-09T20:08:02.743222
W2492716757,16,16,0,1,0.0,0.0,1.0,"{""Computer Science"": 16}",2026-06-09T20:08:02.743222
W2517168694,17,17,0,1,0.0,0.0,1.0,"{""Computer Science"": 17}",2026-06-09T20:08:02.743222
W2533220144,17,16,1,1,0.0,0.0,1.0,"{""Computer Science"": 16}",2026-06-09T20:08:02.743222
W2603699043,31,30,1,1,0.0,0.0,1.0,"{""Computer Science"": 30}",2026-06-09T20:08:02.743222
W2514020028,24,22,2,1,0.0,0.0,1.0,"{""Computer Science"": 22}",2026-06-09T20:08:02.743222
W4300675524,0,0,0,0,,,,{},2026-06-09T20:08:02.743222
W2304044089,24,24,0,2,0.28683598305616004,0.08333333333333301,0.9166666666666661,"{""Arts and Humanities"": 2, ""Computer Science"": 22}",2026-06-09T20:08:02.743222
W2950853958,0,0,0,0,,,,{},2026-06-09T20:08:02.743222
W4293361313,0,0,0,0,,,,{},2026-06-09T20:08:02.743222
W2949954724,21,21,0,1,0.0,0.0,1.0,"{""Computer Science"": 21}",2026-06-09T20:08:02.743222
W2533485883,8,7,1,1,0.0,0.0,1.0,"{""Computer Science"": 7}",2026-06-09T20:08:02.743222
W2901851926,19,14,5,1,0.0,0.0,1.0,"{""Computer Science"": 14}",2026-06-09T20:08:02.743222
W2564395123,16,15,1,2,0.24493002679463502,0.0,0.9333333333333331,"{""Computer Science"": 14, ""Physics and Astronomy"": 1}",2026-06-09T20:08:02.743222
W4301388549,0,0,0,0,,,,{},2026-06-09T20:08:02.743222
W2963035145,0,0,0,0,,,,{},2026-06-09T20:08:02.743222
W4296671721,0,0,0,0,,,,{},2026-06-09T20:08:02.743222
W2491911166,16,14,2,2,0.257318640543831,0.07142857142857101,0.928571428571428,"{""Computer Science"": 13, ""Social Sciences"": 1}",2026-06-09T20:08:02.743222
W2546938941,14,13,1,1,0.0,0.0,1.0,"{""Computer Science"": 13}",2026-06-09T20:08:02.743222
W2513135763,20,17,3,1,0.0,0.0,1.0,"{""Computer Science"": 17}",2026-06-09T20:08:14.162542
W4302417898,0,0,0,0,,,,{},2026-06-09T20:08:14.162542
W2492083338,16,15,1,2,0.24493002679463502,0.0,0.9333333333333331,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 14}",2026-06-09T20:08:14.162542
W2952436057,27,24,3,1,0.0,0.0,1.0,"{""Computer Science"": 24}",2026-06-09T20:08:14.162542
W1591706642,18,18,0,2,0.34883209584303104,0.11111111111111101,0.8888888888888881,"{""Arts and Humanities"": 2, ""Computer Science"": 16}",2026-06-09T20:08:14.162542
W2557436004,46,45,1,2,0.106565958828019,0.022222222222222,0.9777777777777771,"{""Computer Science"": 44, ""Decision Sciences"": 1}",2026-06-09T20:08:14.162542
W1798702550,60,59,1,3,0.5586153673495801,0.11864406779661,0.8305084745762711,"{""Computer Science"": 49, ""Decision Sciences"": 7, ""Mathematics"": 3}",2026-06-09T20:08:14.162542
W1869752048,31,30,1,1,0.0,0.0,1.0,"{""Computer Science"": 30}",2026-06-09T20:08:14.162542
W1491389626,32,29,3,2,0.250954804357619,0.068965517241379,0.9310344827586201,"{""Computer Science"": 27, ""Psychology"": 2}",2026-06-09T20:08:14.163556
W1498740961,18,17,1,2,0.22371807606583302,0.058823529411764004,0.9411764705882351,"{""Arts and Humanities"": 1, ""Computer Science"": 16}",2026-06-09T20:08:14.163556
W2963558220,0,0,0,0,,,,{},2026-06-09T20:08:14.163556
W2126209950,22,21,1,3,0.501046913759096,0.047619047619047006,0.8571428571428571,"{""Computer Science"": 18, ""Neuroscience"": 2, ""Social Sciences"": 1}",2026-06-09T20:08:14.163556
W2550893117,21,20,1,2,0.198515243345872,0.05,0.9500000000000001,"{""Computer Science"": 19, ""Decision Sciences"": 1}",2026-06-09T20:08:14.163556
W2516930406,18,15,3,1,0.0,0.0,1.0,"{""Computer Science"": 15}",2026-06-09T20:08:14.163556
W2247931231,46,43,3,1,0.0,0.0,1.0,"{""Computer Science"": 43}",2026-06-09T20:08:14.163556
W1958706068,36,33,3,1,0.0,0.0,1.0,"{""Computer Science"": 33}",2026-06-09T20:08:14.163556
W2463507112,47,39,8,2,0.11924692639624401,0.0,0.9743589743589741,"{""Computer Science"": 38, ""Engineering"": 1}",2026-06-09T20:08:14.163556
W1581407678,24,23,1,1,0.0,0.0,1.0,"{""Computer Science"": 23}",2026-06-09T20:08:14.163556
W2557805692,19,17,2,1,0.0,0.0,1.0,"{""Computer Science"": 17}",2026-06-09T20:08:14.163556
W2311783643,32,31,1,1,0.0,0.0,1.0,"{""Computer Science"": 31}",2026-06-09T20:08:14.163556
W2531908596,49,45,4,2,0.106565958828019,0.0,0.9777777777777771,"{""Computer Science"": 44, ""Physics and Astronomy"": 1}",2026-06-09T20:08:14.163556
W4301382270,0,0,0,0,,,,{},2026-06-09T20:08:14.163556
W2333611780,0,0,0,0,,,,{},2026-06-09T20:08:14.163556
W2353655624,28,24,4,3,0.344598248102822,0.041666666666666005,0.9166666666666661,"{""Arts and Humanities"": 1, ""Computer Science"": 22, ""Engineering"": 1}",2026-06-09T20:08:14.163556
W4394639039,0,0,0,0,,,,{},2026-06-09T20:08:14.163556
W2495059805,18,17,1,1,0.0,0.0,1.0,"{""Computer Science"": 17}",2026-06-09T20:08:14.163556
W2239731672,22,21,1,1,0.0,0.0,1.0,"{""Computer Science"": 21}",2026-06-09T20:08:14.163556
W2466445867,7,6,1,2,0.450561208866304,0.0,0.833333333333333,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 5}",2026-06-09T20:08:14.164559
W2535697732,0,0,0,0,,,,{},2026-06-09T20:08:14.164559
W2952238405,16,15,1,1,0.0,0.0,1.0,"{""Computer Science"": 15}",2026-06-09T20:08:14.164559
W4301747976,0,0,0,0,,,,{},2026-06-09T20:08:14.164559
W4300616559,0,0,0,0,,,,{},2026-06-09T20:08:14.164559
W4290442210,0,0,0,0,,,,{},2026-06-09T20:08:14.164559
W4301226632,0,0,0,0,,,,{},2026-06-09T20:08:14.164559
W2473558390,14,14,0,2,0.5195798391305151,0.0,0.785714285714285,"{""Computer Science"": 11, ""Neuroscience"": 3}",2026-06-09T20:08:14.164559
W2262249176,34,30,4,3,0.38873439022092904,0.0,0.9,"{""Biochemistry, Genetics and Molecular Biology"": 2, ""Computer Science"": 27, ""Neuroscience"": 1}",2026-06-09T20:08:14.164559
W2949680570,18,15,3,3,0.48509409130221104,0.0,0.866666666666666,"{""Computer Science"": 13, ""Earth and Planetary Sciences"": 1, ""Neuroscience"": 1}",2026-06-09T20:08:14.164559
W2964217371,37,35,2,2,0.129740694719428,0.028571428571428,0.9714285714285711,"{""Computer Science"": 34, ""Social Sciences"": 1}",2026-06-09T20:08:14.164559
W2526800167,15,13,2,3,0.535961049709069,0.07692307692307601,0.846153846153846,"{""Computer Science"": 11, ""Decision Sciences"": 1, ""Mathematics"": 1}",2026-06-09T20:08:14.164559
W4299783976,0,0,0,0,,,,{},2026-06-09T20:08:14.164559
W2190253607,14,10,4,1,0.0,0.0,1.0,"{""Computer Science"": 10}",2026-06-09T20:08:14.164559
W2508728158,49,44,5,1,0.0,0.0,1.0,"{""Computer Science"": 44}",2026-06-09T20:08:14.164559
W2567525733,19,17,2,1,0.0,0.0,1.0,"{""Computer Science"": 17}",2026-06-09T20:08:14.164559
W1610818344,28,27,1,4,0.5735160760972791,0.11111111111111101,0.8518518518518511,"{""Arts and Humanities"": 2, ""Computer Science"": 23, ""Decision Sciences"": 1, ""Engineering"": 1}",2026-06-09T20:08:14.164559
W2467963359,0,0,0,0,,,,{},2026-06-09T20:08:14.164559
W4299010873,0,0,0,0,,,,{},2026-06-09T20:08:14.164559
W2194690080,26,23,3,2,0.5739644913933231,0.0,0.7391304347826081,"{""Computer Science"": 17, ""Neuroscience"": 6}",2026-06-09T20:08:14.164559
W2491408735,26,21,5,1,0.0,0.0,1.0,"{""Computer Science"": 21}",2026-06-09T20:08:14.164559
W4299501020,0,0,0,0,,,,{},2026-06-09T20:08:14.164559
W2423581336,11,8,3,2,0.37677016125643603,0.0,0.875,"{""Biochemistry, Genetics and Molecular Biology"": 1, ""Computer Science"": 7}",2026-06-09T20:08:14.164559
W2962707484,0,0,0,0,,,,{},2026-06-09T20:08:14.164559
W2532612352,12,11,1,1,0.0,0.0,1.0,"{""Computer Science"": 11}",2026-06-09T20:08:14.164559
W2950632879,40,37,3,1,0.0,0.0,1.0,"{""Computer Science"": 37}",2026-06-09T20:08:14.164559
W2214429195,46,43,3,3,0.46698727080968305,0.0,0.8604651162790691,"{""Computer Science"": 37, ""Mathematics"": 5, ""Neuroscience"": 1}",2026-06-09T20:08:14.164559
W2509751917,11,10,1,2,0.32508297339144804,0.0,0.9,"{""Computer Science"": 9, ""Mathematics"": 1}",2026-06-09T20:08:14.164559
W2962676842,0,0,0,0,,,,{},2026-06-09T20:08:14.164559
W2950830772,21,19,2,1,0.0,0.0,1.0,"{""Computer Science"": 19}",2026-06-09T20:08:14.164559
W2181504572,20,17,3,1,0.0,0.0,1.0,"{""Computer Science"": 17}",2026-06-09T20:08:14.164559
W2335943576,13,12,1,2,0.28683598305616004,0.08333333333333301,0.9166666666666661,"{""Computer Science"": 11, ""Psychology"": 1}",2026-06-09T20:08:14.164559
W2546744831,1,1,0,1,0.0,0.0,1.0,"{""Computer Science"": 1}",2026-06-09T20:08:14.164559
