work_id,resolved_work_id,status,error_stage,error_detail,reference_count_total,reference_count_with_primary_topic,reference_count_missing_primary_topic,reference_count_unresolved,reference_topic_coverage,reference_field_diversity,reference_entropy,hss_reference_share,cs_core_reference_share,processed_at_utc
W2806631032,,OK,,,6,6,0,,,3,1.0114042647073516,0.0,0.3333333333333333,2026-06-09T20:42:48.274327
W3019470236,,OK,,,37,34,3,,,7,1.0791615912646866,0.14705882352941177,0.7058823529411765,2026-06-09T20:42:48.274327
W4293015070,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.274327
W4288796344,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.274327
W3197949664,,OK,,,23,21,2,,,1,0.0,0.0,1.0,2026-06-09T20:42:48.274327
W3167903091,,OK,,,74,52,22,,,1,0.0,0.0,1.0,2026-06-09T20:42:48.274327
W3189356292,,OK,,,21,19,2,,,5,1.0160085311135822,0.10526315789473684,0.6842105263157895,2026-06-09T20:42:48.274327
W4226350330,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.274327
W2999225339,,OK,,,17,17,0,,,2,0.605797499372304,0.0,0.7058823529411765,2026-06-09T20:42:48.274327
W4287112890,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.274327
W2970299823,,OK,,,15,14,1,,,4,1.0913030006468518,0.0,0.5,2026-06-09T20:42:48.274327
W3160089391,,OK,,,20,14,6,,,1,0.0,0.0,1.0,2026-06-09T20:42:48.274327
W2755990292,,OK,,,18,17,1,,,3,0.6779087256441981,0.0,0.7647058823529411,2026-06-09T20:42:48.274327
W3037495324,,OK,,,29,27,2,,,4,0.956122338098301,0.07407407407407407,0.25925925925925924,2026-06-09T20:42:48.274327
W3109356432,,OK,,,15,15,0,,,1,0.0,0.0,1.0,2026-06-09T20:42:48.274327
W2987091681,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.274327
W3087532830,,OK,,,25,23,2,,,1,0.0,0.0,1.0,2026-06-09T20:42:48.274327
W4287610270,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.274327
W2981440618,,OK,,,41,37,4,,,3,0.7231140309553841,0.0,0.6756756756756757,2026-06-09T20:42:48.274327
W4287817307,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.275329
W3105272532,,OK,,,30,27,3,,,2,0.15841057013179086,0.0,0.9629629629629629,2026-06-09T20:42:48.275329
W2968596176,,OK,,,33,31,2,,,6,1.067262845921202,0.0,0.6774193548387096,2026-06-09T20:42:48.275329
W4294829077,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.275329
W4287816209,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.275329
W4286905619,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.275329
W3174785498,,OK,,,60,58,2,,,2,0.14999492361041503,0.0,0.9655172413793104,2026-06-09T20:42:48.275329
W3138724669,,OK,,,68,65,3,,,2,0.5210040409178797,0.0,0.7846153846153846,2026-06-09T20:42:48.275329
W3091454184,,OK,,,29,21,8,,,1,0.0,0.0,1.0,2026-06-09T20:42:48.275329
W4225884590,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.275329
W2932859225,,OK,,,25,24,1,,,2,0.6931471805599453,0.0,0.5,2026-06-09T20:42:48.275329
W4287688939,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.275329
W3201930885,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.275329
W3206891469,,OK,,,26,21,5,,,1,0.0,0.0,1.0,2026-06-09T20:42:48.275329
W4288027433,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.275329
W2951577373,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.275329
W3005691837,,OK,,,40,39,1,,,4,0.7914219971025351,0.02564102564102564,0.6923076923076923,2026-06-09T20:42:48.275329
W2952423590,,OK,,,30,28,2,,,3,0.509137344082687,0.0,0.8571428571428571,2026-06-09T20:42:48.275329
W3208466757,,OK,,,9,9,0,,,4,1.0027182645175161,0.1111111111111111,0.6666666666666666,2026-06-09T20:42:48.275329
W2890881635,,OK,,,14,14,0,,,3,0.8760057656431737,0.0,0.35714285714285715,2026-06-09T20:42:48.275329
W3200199507,,OK,,,35,32,3,,,3,0.37080235808948786,0.0,0.90625,2026-06-09T20:42:48.275329
W4287281310,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.275329
W4393092162,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.275329
W3092588627,,OK,,,50,45,5,,,5,0.7949394444127953,0.0,0.7777777777777778,2026-06-09T20:42:48.275329
W2979803426,,OK,,,44,44,0,,,7,1.144381983911914,0.1590909090909091,0.06818181818181818,2026-06-09T20:42:48.275329
W4287779607,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.275329
W3217458023,,OK,,,41,39,2,,,3,0.7259004415399216,0.0,0.1794871794871795,2026-06-09T20:42:48.276331
W3204451111,,OK,,,49,47,2,,,3,0.7209059771234057,0.0,0.6595744680851063,2026-06-09T20:42:48.276331
W3195245195,,OK,,,8,7,1,,,3,0.9556998911125343,0.2857142857142857,0.5714285714285714,2026-06-09T20:42:48.276331
W3045285534,,OK,,,22,19,3,,,3,0.7659373365785205,0.0,0.6842105263157895,2026-06-09T20:42:48.276331
W3212545673,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.276331
W2742203113,,OK,,,31,29,2,,,4,0.7919327952430184,0.0,0.7241379310344828,2026-06-09T20:42:48.276331
W3159428582,,OK,,,27,26,1,,,2,0.16302362949436594,0.0,0.9615384615384616,2026-06-09T20:42:48.276331
W3214353175,,OK,,,39,33,6,,,2,0.13579395875159386,0.0,0.9696969696969697,2026-06-09T20:42:48.276331
W3163045350,,OK,,,53,49,4,,,2,0.09962338946616205,0.0,0.9795918367346939,2026-06-09T20:42:48.276331
W4308269145,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.276331
W3128990682,,OK,,,34,29,5,,,2,0.14999492361041503,0.034482758620689655,0.9655172413793104,2026-06-09T20:42:48.276331
W4298342934,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.276331
W3213634341,,OK,,,52,52,0,,,1,0.0,0.0,0.0,2026-06-09T20:42:48.276331
W4288373521,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.276331
W4287645133,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.276331
W3151718154,,OK,,,38,34,4,,,6,1.4141037548018829,0.029411764705882353,0.47058823529411764,2026-06-09T20:42:48.276331
W3123540999,,OK,,,27,26,1,,,3,0.32450838693107065,0.0,0.9230769230769231,2026-06-09T20:42:48.276331
W4297802815,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.276331
W2932955195,,OK,,,10,8,2,,,3,0.7356219397587946,0.125,0.75,2026-06-09T20:42:48.276331
W4286908665,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.276331
W2985775427,,OK,,,2,2,0,,,1,0.0,0.0,1.0,2026-06-09T20:42:48.276331
W3161224295,,OK,,,16,15,1,,,1,0.0,0.0,1.0,2026-06-09T20:42:48.276331
W4298440379,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.276331
W4288337915,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.276331
W4287601358,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.276331
W3018526360,,OK,,,30,25,5,,,1,0.0,0.0,1.0,2026-06-09T20:42:48.276331
W4287824139,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.276331
W3169438498,,OK,,,35,34,1,,,4,0.48453064782249816,0.0,0.8823529411764706,2026-06-09T20:42:48.276331
W2891608777,,OK,,,20,17,3,,,1,0.0,0.0,1.0,2026-06-09T20:42:48.276331
W3007290422,,OK,,,12,12,0,,,2,0.2868359830561607,0.0,0.9166666666666666,2026-06-09T20:42:48.276331
W2885351360,,OK,,,13,10,3,,,1,0.0,0.0,1.0,2026-06-09T20:42:48.276331
W4297193146,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.276331
W2943661416,,OK,,,35,33,2,,,3,0.2706407936167973,0.0,0.9393939393939394,2026-06-09T20:42:48.276331
W4293307742,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.276331
W3205268745,,OK,,,9,6,3,,,1,0.0,0.0,1.0,2026-06-09T20:42:48.276331
W2952223707,,OK,,,17,13,4,,,2,0.2711893730418441,0.07692307692307693,0.9230769230769231,2026-06-09T20:42:48.276331
W2949880496,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.276331
W4288090324,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:48.276331
W3098939526,,OK,,,18,17,1,,,3,0.4437572842601484,0.0,0.8823529411764706,2026-06-09T20:42:48.276331
W3173507365,,OK,,,32,32,0,,,3,0.2771133574914559,0.0,0.9375,2026-06-09T20:42:48.276331
W3212589223,,OK,,,37,22,15,,,3,0.6001660731596457,0.09090909090909091,0.8181818181818182,2026-06-09T20:42:48.276331
W3037563161,,OK,,,24,20,4,,,2,0.1985152433458726,0.0,0.95,2026-06-09T20:42:48.277654
W2951374098,,OK,,,7,7,0,,,2,0.410116318288409,0.0,0.8571428571428571,2026-06-09T20:42:56.567008
W4286981762,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.567008
W3194486934,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.567008
W3088059562,,OK,,,33,33,0,,,4,0.897622094750772,0.030303030303030304,0.5757575757575758,2026-06-09T20:42:56.567008
W4287326783,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.567008
W4287213471,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.567008
W4287682835,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.567008
W2972287642,,OK,,,45,45,0,,,2,0.10656595882801999,0.0,0.9777777777777777,2026-06-09T20:42:56.567008
W2949822278,,OK,,,76,61,15,,,5,0.33294071226233807,0.03278688524590164,0.9344262295081968,2026-06-09T20:42:56.567008
W3213315890,,OK,,,27,23,4,,,2,0.17884491271684755,0.043478260869565216,0.9565217391304348,2026-06-09T20:42:56.567008
W2953126603,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.567008
W2970798287,,OK,,,29,26,3,,,2,0.16302362949436594,0.038461538461538464,0.9615384615384616,2026-06-09T20:42:56.567008
W4287199121,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.567008
W4286979149,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.567008
W3210054058,,OK,,,30,26,4,,,4,0.589280063598296,0.038461538461538464,0.07692307692307693,2026-06-09T20:42:56.567008
W3164548291,,OK,,,12,11,1,,,2,0.6554817739013927,0.0,0.6363636363636364,2026-06-09T20:42:56.567008
W3092636405,,OK,,,32,30,2,,,2,0.24493002679463532,0.06666666666666667,0.9333333333333333,2026-06-09T20:42:56.567008
W4287179458,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.567008
W2796875421,,OK,,,8,8,0,,,3,0.9002560512685369,0.125,0.25,2026-06-09T20:42:56.567008
W4287026591,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.567008
W4287232123,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.567008
W4287637373,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.567008
W2949355868,,OK,,,10,10,0,,,2,0.5004024235381879,0.0,0.2,2026-06-09T20:42:56.567008
W4287816230,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.567008
W3047028181,,OK,,,41,38,3,,,5,0.5646639521076031,0.02631578947368421,0.868421052631579,2026-06-09T20:42:56.567008
W3217764910,,OK,,,46,40,6,,,3,0.3141230258900314,0.025,0.925,2026-06-09T20:42:56.567008
W3158031849,,OK,,,61,57,4,,,9,1.5659301674533335,0.03508771929824561,0.22807017543859648,2026-06-09T20:42:56.568007
W3110388262,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.568007
W2791187857,,OK,,,14,12,2,,,2,0.2868359830561607,0.0,0.0,2026-06-09T20:42:56.568007
W4286974842,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.568007
W3041487124,,OK,,,11,6,5,,,1,0.0,0.0,1.0,2026-06-09T20:42:56.568007
W4287333246,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.568007
W4307334109,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.568007
W2895348981,,OK,,,84,82,2,,,2,0.06586093594147825,0.012195121951219513,0.9878048780487805,2026-06-09T20:42:56.568007
W2783944251,,OK,,,34,33,1,,,5,1.0769313593294247,0.0,0.24242424242424243,2026-06-09T20:42:56.568007
W4285695003,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.568007
W4288481775,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.568007
W3215995241,,OK,,,35,34,1,,,4,0.8490433215625319,0.0,0.29411764705882354,2026-06-09T20:42:56.568007
W4200629393,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.568007
W4287556771,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.568007
W4200629240,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.568007
W2951285133,,OK,,,27,26,1,,,2,0.4895518936229288,0.0,0.19230769230769232,2026-06-09T20:42:56.568007
W3212663719,,OK,,,31,24,7,,,5,0.6816102690529532,0.08333333333333333,0.8333333333333334,2026-06-09T20:42:56.568007
W4225500750,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.568007
W3155616609,,OK,,,62,59,3,,,4,0.41701797165585464,0.0,0.8983050847457628,2026-06-09T20:42:56.568007
W4287643621,,OK,,,41,35,6,,,1,0.0,0.0,1.0,2026-06-09T20:42:56.568007
W4288022573,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.568007
W2941977147,,OK,,,71,68,3,,,4,0.42987862399711496,0.014705882352941176,0.8970588235294118,2026-06-09T20:42:56.568007
W3213234628,,OK,,,48,36,12,,,2,0.12693054534140227,0.027777777777777776,0.9722222222222222,2026-06-09T20:42:56.568007
W2952674961,,OK,,,27,24,3,,,1,0.0,0.0,1.0,2026-06-09T20:42:56.569006
W4301800348,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W4287774851,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W2995398768,,OK,,,31,25,6,,,3,0.7077858865682289,0.04,0.72,2026-06-09T20:42:56.569006
W2794903863,,OK,,,30,30,0,,,4,0.4349442022582592,0.0,0.9,2026-06-09T20:42:56.569006
W4287777624,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W3010654305,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W4303101690,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W4292661565,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W4287189498,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W2950202521,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W3175709653,,OK,,,43,39,4,,,7,1.0974603571276975,0.1794871794871795,0.6923076923076923,2026-06-09T20:42:56.569006
W3022906046,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W4286876047,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W4289703398,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W3113148016,,OK,,,6,6,0,,,2,0.6365141682948128,0.0,0.6666666666666666,2026-06-09T20:42:56.569006
W2985071592,,OK,,,21,21,0,,,6,1.0441868483113734,0.09523809523809523,0.7142857142857143,2026-06-09T20:42:56.569006
W4289666057,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W2923822346,,OK,,,9,9,0,,,4,1.0027182645175161,0.1111111111111111,0.6666666666666666,2026-06-09T20:42:56.569006
W3127800920,,OK,,,10,10,0,,,3,0.8979457248567797,0.0,0.6,2026-06-09T20:42:56.569006
W4287685446,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W4287285570,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W3042279637,,OK,,,11,10,1,,,2,0.6730116670092565,0.0,0.6,2026-06-09T20:42:56.569006
W2972175708,,OK,,,33,29,4,,,4,0.5445996236821669,0.0,0.8620689655172413,2026-06-09T20:42:56.569006
W4297756393,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W4394671310,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W2965653794,,OK,,,25,22,3,,,2,0.6554817739013927,0.0,0.36363636363636365,2026-06-09T20:42:56.569006
W2768844701,,OK,,,23,23,0,,,4,0.9053685045623691,0.043478260869565216,0.17391304347826086,2026-06-09T20:42:56.569006
W4301408693,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W3017183908,,OK,,,9,5,4,,,2,0.5004024235381879,0.0,0.2,2026-06-09T20:42:56.569006
W4297447950,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W3125653779,,OK,,,43,41,2,,,4,0.7125866992389549,0.04878048780487805,0.7804878048780488,2026-06-09T20:42:56.569006
W2972599143,,OK,,,14,14,0,,,1,0.0,0.0,1.0,2026-06-09T20:42:56.569006
W3112439648,,OK,,,7,5,2,,,1,0.0,0.0,1.0,2026-06-09T20:42:56.569006
W4287373217,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W2952814424,,OK,,,31,25,6,,,1,0.0,0.0,1.0,2026-06-09T20:42:56.569006
W4287647357,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W2788125601,,OK,,,3,2,1,,,1,0.0,0.0,0.0,2026-06-09T20:42:56.569006
W4301183650,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W3176335048,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W2745609808,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W3038012452,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W4288110068,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W4287167227,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.569006
W2969339415,,OK,,,66,57,9,,,4,0.8298076892746927,0.6491228070175439,0.2982456140350877,2026-06-09T20:42:56.569006
W2900261076,,OK,,,41,39,2,,,1,0.0,0.0,1.0,2026-06-09T20:42:56.570006
W2954428014,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.570006
W2583846006,,OK,,,13,12,1,,,2,0.5623351446188083,0.0,0.75,2026-06-09T20:42:56.570006
W4293307822,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.570006
W4287825828,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.570006
W4300102935,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:42:56.570006
W2782362212,,OK,,,18,18,0,,,4,0.9736489231972635,0.0,0.6666666666666666,2026-06-09T20:43:04.010945
W2574111524,,OK,,,17,17,0,,,2,0.4659992569610426,0.0,0.8235294117647058,2026-06-09T20:43:04.010945
W2903555238,,OK,,,3,2,1,,,1,0.0,0.0,1.0,2026-06-09T20:43:04.010945
W2911606592,,OK,,,4,4,0,,,1,0.0,0.0,1.0,2026-06-09T20:43:04.010945
W3029906886,,OK,,,9,9,0,,,2,0.34883209584303193,0.0,0.8888888888888888,2026-06-09T20:43:04.010945
W4226227630,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.010945
W4288026988,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.010945
W4287767433,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.010945
W3214776639,,OK,,,31,27,4,,,2,0.15841057013179086,0.0,0.9629629629629629,2026-06-09T20:43:04.010945
W4300493733,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.010945
W4320722052,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.010945
W3214569751,,OK,,,14,10,4,,,2,0.3250829733914482,0.0,0.9,2026-06-09T20:43:04.010945
W2950445403,,OK,,,6,6,0,,,1,0.0,0.0,0.0,2026-06-09T20:43:04.010945
W4289547848,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.010945
W3209355896,,OK,,,9,9,0,,,2,0.6869615765973234,0.0,0.5555555555555556,2026-06-09T20:43:04.010945
W4287817677,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.010945
W3201804606,,OK,,,26,21,5,,,2,0.31449220128141064,0.09523809523809523,0.9047619047619048,2026-06-09T20:43:04.011942
W3157806437,,OK,,,18,17,1,,,4,1.006214565944081,0.0,0.6470588235294118,2026-06-09T20:43:04.011942
W2950487002,,OK,,,17,17,0,,,1,0.0,0.0,1.0,2026-06-09T20:43:04.011942
W3092406999,,OK,,,6,6,0,,,1,0.0,0.0,1.0,2026-06-09T20:43:04.011942
W3201402672,,OK,,,34,30,4,,,4,0.8495247881782052,0.0,0.6666666666666666,2026-06-09T20:43:04.011942
W4286740857,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W4383466497,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W3124747105,,OK,,,45,39,6,,,7,0.9272013210786495,0.05128205128205128,0.7692307692307693,2026-06-09T20:43:04.011942
W2939780404,,OK,,,8,7,1,,,1,0.0,0.0,1.0,2026-06-09T20:43:04.011942
W4287196972,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W3042835632,,OK,,,24,23,1,,,2,0.17884491271684755,0.0,0.9565217391304348,2026-06-09T20:43:04.011942
W4286793258,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W3092277727,,OK,,,61,50,11,,,3,0.3237561833380921,0.0,0.92,2026-06-09T20:43:04.011942
W3195800638,,OK,,,26,25,1,,,2,0.6859298002523728,0.0,0.44,2026-06-09T20:43:04.011942
W4226256267,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W2793173903,,OK,,,38,38,0,,,4,0.8126356342980077,0.02631578947368421,0.07894736842105263,2026-06-09T20:43:04.011942
W3183343417,,OK,,,8,7,1,,,1,0.0,0.0,1.0,2026-06-09T20:43:04.011942
W4306352814,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W3005461992,,OK,,,17,15,2,,,2,0.39267446722755217,0.0,0.0,2026-06-09T20:43:04.011942
W4287740342,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W2976199931,,OK,,,23,23,0,,,2,0.5739644913933235,0.0,0.7391304347826086,2026-06-09T20:43:04.011942
W4286980388,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W4286761237,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W3203143254,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W2928319430,,OK,,,1,1,0,,,1,0.0,0.0,0.0,2026-06-09T20:43:04.011942
W2947340986,,OK,,,18,15,3,,,3,0.6277052571971504,0.0,0.13333333333333333,2026-06-09T20:43:04.011942
W4297683153,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W4287864646,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W3007437320,,OK,,,5,5,0,,,2,0.6730116670092565,0.0,0.4,2026-06-09T20:43:04.011942
W4298392915,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W2939648264,,OK,,,13,12,1,,,2,0.2868359830561607,0.0,0.08333333333333333,2026-06-09T20:43:04.011942
W3047563509,,OK,,,18,18,0,,,4,0.760755259244303,0.0,0.7777777777777778,2026-06-09T20:43:04.011942
W4300776244,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W4306789604,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W4288620973,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W2750110656,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W4287196943,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W2736537207,,OK,,,11,11,0,,,2,0.47413931305783735,0.0,0.18181818181818182,2026-06-09T20:43:04.011942
W2984677785,,OK,,,35,29,6,,,1,0.0,0.0,1.0,2026-06-09T20:43:04.011942
W3115363847,,OK,,,23,21,2,,,2,0.410116318288409,0.14285714285714285,0.8571428571428571,2026-06-09T20:43:04.011942
W4309429457,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
W4287669909,,LEGACY_ZERO_TOTAL,,,0,0,0,,,0,,,,2026-06-09T20:43:04.011942
