clean_work_id,stage,year,Reference_Count,InternalRef_Total,InternalRef_Matched,InternalRef_HSS_Matched,InternalRef_Coverage,HSS_Reference_Share_Internal_MatchedBase,HSS_Reference_Share_Internal_TotalBase,RefMeta_Total,RefMeta_Matched,RefMeta_Coverage,Mean_Reference_Age,Median_Reference_Age,Recent_Reference_Share_3y,Mean_Log_Ref_Citations,Median_Log_Ref_Citations
W4288055146,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414969678,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394867185,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399511726,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387891533,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415316375,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4386185011,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4361229357,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4224291798,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4323570496,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394670893,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392019898,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391556740,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392121092,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4292957561,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393027369,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391505517,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4320342989,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399152018,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403322122,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394867911,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404306369,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392012793,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392538652,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404986161,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4364385213,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4384616162,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4312119958,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4376122999,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393027716,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394973390,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396715663,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399252013,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4221167393,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4398230084,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414697945,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4324261975,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4384756247,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406073495,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4401201897,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4381712815,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399837625,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403571199,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404350132,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4366564140,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4296153679,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390306679,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394867436,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4386876395,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4385373510,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4362656141,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403573009,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391462768,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4362705374,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396627794,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4360891266,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399554798,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414841983,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4365460439,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388684697,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404305258,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4360827655,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415024665,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414593777,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396813455,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415154470,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399759052,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4397028196,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404307527,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391045928,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4416280660,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387596540,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405055412,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4378508538,Phase3,2023,35,35.0,6.0,2.0,0.17142857142857143,0.3333333333333333,0.05714285714285714,35.0,6.0,0.17142857142857143,2.5,1.5,0.6666666666666666,5.903925162087803,6.1428807222157715
W4403783667,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387928656,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403662207,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4401202672,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388685064,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417078358,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390529083,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4402856939,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387356345,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399554342,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403780074,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399911294,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4320165653,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387559876,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400141964,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387929164,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388717455,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388890812,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392736819,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405253308,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4307784568,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392020046,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407631936,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391710079,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4281479579,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399990862,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405561748,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4386875642,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403794487,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392677985,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400702545,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396600845,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391211955,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391988000,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396718270,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400142014,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4308828149,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4398230114,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415186591,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405094793,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405174069,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406133996,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414581385,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4292122892,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417150061,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407124098,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4327810506,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4401306782,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4312089890,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403662541,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414992089,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388684971,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393969293,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399198776,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4379538804,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399759130,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4321471978,Phase3,2023,23,23.0,7.0,3.0,0.30434782608695654,0.42857142857142855,0.13043478260869565,23.0,7.0,0.30434782608695654,2.142857142857143,2.0,1.0,5.807799257251444,4.852030263919617
W4283810781,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387583839,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4402952811,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4283641196,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4360889323,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403007110,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417070646,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394868282,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415345658,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405561773,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387838452,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407690463,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406785409,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4310829409,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4377121349,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4379928343,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400667872,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399986661,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390962457,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4304732339,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392489478,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407806672,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4363671783,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415017808,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4378713420,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392222843,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390722668,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391988054,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392828102,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390723614,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4221151975,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399406538,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4402385945,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4386081281,Phase3,2023,23,23.0,3.0,1.0,0.13043478260869565,0.3333333333333333,0.043478260869565216,23.0,3.0,0.13043478260869565,1.3333333333333333,1.0,1.0,5.417775200072808,5.886104031450156
W4387595873,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406031343,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405882609,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4361864237,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4386908169,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393399274,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399836781,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4389708087,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399990898,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4285428147,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400375155,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393300524,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4395065550,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4417088877,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414934022,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4378506729,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406785293,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393063251,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403928875,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405902104,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4297632254,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406449578,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392736621,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4308831490,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4386977914,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393969224,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4379538791,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387839221,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403570168,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388326593,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391631669,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388650575,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394005476,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399198049,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4297812220,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405253638,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414878581,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399198558,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391158710,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403346159,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404260758,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399795404,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4310429656,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4398795109,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4386655656,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4415339025,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405425973,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4389983625,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403571159,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4406735876,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4385152223,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390305618,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4292122463,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4395443852,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391833808,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4309088756,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4306176224,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4385474090,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4322616070,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390961894,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391124788,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4310428279,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403661802,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403444249,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405714865,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4414936520,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4379258791,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4389713666,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390962814,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407759244,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407570772,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4316829868,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396615719,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393211930,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399913020,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407368895,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4389982956,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391462860,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390306801,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4385947708,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407571393,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4388787976,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4226109858,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4382763350,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394867468,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4366850663,Phase3,2023,17,17.0,10.0,8.0,0.5882352941176471,0.8,0.47058823529411764,17.0,10.0,0.5882352941176471,1.4,1.0,1.0,5.426906734921086,5.427572714123787
W4387635981,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4280618829,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407012477,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4402387445,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403883293,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4311915182,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4394867854,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391416725,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396945501,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403747098,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396788226,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4390722532,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4398837906,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400222344,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393118724,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4392012688,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4401201935,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403007302,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399151164,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399657415,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396913377,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403786358,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4386875931,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4395483812,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4396244033,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4310509474,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407806750,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4407245148,Phase3,2025,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391506029,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4307011443,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4393399273,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403666504,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4404306246,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4399911715,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400222625,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4223541294,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4395483778,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4311431392,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4308164836,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4387349589,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4405900244,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4293254021,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4400612095,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4310416918,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4403580627,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4389217447,Phase3,2023,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391799305,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4307312519,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4285757683,Phase3,2022,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
W4391800970,Phase3,2024,0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,
