author_id,year,avg_logRCR,yearly_paper_count,total_papers_raw,is_treated,event_year,relative_year,Post,DID_term,primary_origin_field,T0_year
A5100706888,2015,0.6931471805599453,1,1,0,9999,,0.0,0.0,Engineering,2015
A5012738320,2016,0.2513144282809061,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5033753185,2015,0.2876820724517809,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5013928164,2016,0.2513144282809061,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5036501453,2016,0.35667494393873234,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5047281666,2015,1.252762968495368,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5062935332,2016,0.2513144282809061,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5100327195,2016,0.35667494393873234,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5031845777,2016,0.35667494393873234,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5039436597,2015,0.6931471805599453,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5041794204,2015,1.0986122886681098,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5100771923,2015,0.4054651081081644,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5113657466,2015,0.4054651081081644,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5050817770,2016,0.2513144282809061,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5103291241,2014,1.0986122886681098,1,1,0,9999,,0.0,0.0,Computer Science,2014
A5021627059,2015,0.4054651081081644,1,1,0,9999,,0.0,0.0,Engineering,2015
A5046838550,2016,0.2876820724517809,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5017963893,2014,0.6931471805599453,1,1,0,9999,,0.0,0.0,Computer Science,2014
A5050229964,2016,0.4802994983849142,3,3,1,2019,-3.0,0.0,0.0,Computer Science,2015
A5052058643,2014,0.6931471805599453,1,1,0,9999,,0.0,0.0,Computer Science,2014
A5090632526,2015,0.4054651081081644,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5050462733,2015,0.4054651081081644,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5010468033,2015,0.4054651081081644,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5036176644,2016,0.2513144282809061,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5015264496,2015,0.5364793041447001,3,3,0,9999,,0.0,0.0,Computer Science,2015
A5065907624,2016,0.0,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2016
A5090099386,2016,0.0,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2016
A5085049382,2014,0.0,1,1,0,9999,,0.0,0.0,Medicine,2014
A5057936203,2015,0.0,1,1,0,9999,,0.0,0.0,Engineering,2015
A5082608814,2016,0.0,1,1,0,9999,,0.0,0.0,Medicine,2016
A5083652259,2014,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2014
A5011757412,2015,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2014
A5080402424,2015,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5036317150,2015,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5022002868,2016,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5081787499,2016,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5083855620,2015,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5084949004,2015,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5039436597,2016,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5074924072,2016,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5108858451,2015,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5072573916,2015,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5042080057,2015,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5100431069,2016,0.0,1,1,0,9999,,0.0,0.0,Engineering,2016
A5108685730,2014,0.0,2,2,0,9999,,0.0,0.0,Computer Science,2014
A5033897060,2016,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5040322615,2016,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5024785349,2016,0.0,1,1,0,9999,,0.0,0.0,Medicine,2016
A5076672226,2016,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5066126918,2015,1.0986122886681098,1,1,0,9999,,0.0,0.0,Neuroscience,2015
A5021247547,2014,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2014
A5060004234,2016,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5006446297,2014,3.8985999850960056,5,5,1,2017,-3.0,0.0,0.0,Computer Science,2014
A5003562101,2014,3.8985999850960056,4,4,1,2016,-2.0,0.0,0.0,Computer Science,2014
A5088551093,2014,3.8985999850960056,3,3,1,2016,-2.0,0.0,0.0,Computer Science,2014
A5031789995,2016,2.544092025984921,2,2,1,2016,0.0,1.0,1.0,Computer Science,2014
A5088551093,2016,1.8275838756440441,6,6,1,2016,0.0,1.0,1.0,Computer Science,2014
A5100455135,2016,2.961454447577925,4,4,1,2016,0.0,1.0,1.0,Computer Science,2015
A5084830556,2016,2.287466853521567,13,13,1,2016,0.0,1.0,1.0,Computer Science,2015
A5055166817,2014,3.774586944012011,4,4,0,9999,,0.0,0.0,Computer Science,2014
A5071983998,2014,3.774586944012011,4,4,1,2017,-3.0,0.0,0.0,Computer Science,2014
A5100693798,2015,3.8985999850960056,1,1,1,2017,-2.0,0.0,0.0,Computer Science,2014
A5062546146,2015,3.8985999850960056,1,1,1,2017,-2.0,0.0,0.0,Computer Science,2015
A5100693798,2016,2.3734694847726985,5,5,1,2017,-1.0,0.0,0.0,Computer Science,2014
A5062546146,2016,2.6105079273100418,8,8,1,2017,-1.0,0.0,0.0,Computer Science,2015
A5107249743,2016,3.5855215331917094,3,3,1,2019,-3.0,0.0,0.0,Computer Science,2015
A5109250040,2016,3.710752913953428,5,5,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5100370790,2016,2.520650152931712,5,5,1,2018,-2.0,0.0,0.0,Computer Science,2016
A5100455151,2016,2.438664017559381,3,3,0,9999,,0.0,0.0,Computer Science,2016
A5078684067,2015,3.774520164936058,3,3,0,9999,,0.0,0.0,Computer Science,2014
A5091175785,2015,3.7236182682096746,4,4,1,2018,-3.0,0.0,0.0,Computer Science,2014
A5006446297,2015,3.465188986406035,5,5,1,2017,-2.0,0.0,0.0,Computer Science,2014
A5003562101,2015,3.3771795809006604,9,9,1,2016,-1.0,0.0,0.0,Computer Science,2014
A5088551093,2015,3.5374241528543635,6,6,1,2016,-1.0,0.0,0.0,Computer Science,2014
A5046448314,2016,2.273436270068459,6,6,1,2019,-3.0,0.0,0.0,Computer Science,2015
A5038456766,2016,3.4246806903967046,4,4,1,2017,-1.0,0.0,0.0,Computer Science,2016
A5073227709,2016,3.3864857008228646,2,2,0,9999,,0.0,0.0,Computer Science,2016
A5059729571,2016,3.834833366737016,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5091175785,2016,2.0146732825939266,11,11,1,2018,-2.0,0.0,0.0,Computer Science,2014
A5015785439,2016,2.05062253638363,5,5,1,2018,-2.0,0.0,0.0,Computer Science,2016
A5100319572,2016,1.4647303831311642,7,7,1,2018,-2.0,0.0,0.0,Computer Science,2016
A5020994673,2016,2.5892840567190554,2,2,1,2019,-3.0,0.0,0.0,Computer Science,2014
A5068811427,2016,1.131169068057598,8,8,1,2019,-3.0,0.0,0.0,Computer Science,2015
A5006940044,2016,2.5892840567190554,2,2,0,9999,,0.0,0.0,Computer Science,2016
A5018935535,2014,3.7269740232927093,2,2,0,9999,,0.0,0.0,Computer Science,2014
A5100693798,2014,3.8985999850960056,1,1,1,2017,-3.0,0.0,0.0,Computer Science,2014
A5101598361,2016,2.3452056447424168,2,2,0,9999,,0.0,0.0,Computer Science,2016
A5103099224,2016,2.790288299339182,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5020181962,2016,2.790288299339182,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5106821597,2016,3.0239031505206873,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5013522667,2016,3.0239031505206873,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5014808785,2016,2.4266524806758087,2,2,1,2017,-1.0,0.0,0.0,Computer Science,2014
A5077819827,2015,3.8985999850960056,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5078684067,2014,3.8985999850960056,1,1,0,9999,,0.0,0.0,Computer Science,2014
A5061001839,2016,0.6328217300465806,5,5,0,9999,,0.0,0.0,Computer Science,2015
A5070594684,2016,0.6328217300465806,5,5,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5033318800,2016,2.0485495152767963,3,3,1,2016,0.0,1.0,1.0,Computer Science,2015
A5005411806,2016,2.0485495152767963,3,3,1,2016,0.0,1.0,1.0,Computer Science,2015
A5065231138,2016,3.5471512942852352,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5067919401,2016,1.8471450092082549,3,3,1,2018,-2.0,0.0,0.0,Computer Science,2016
A5110453805,2016,2.2006144208289085,2,2,0,9999,,0.0,0.0,Computer Science,2016
A5087088138,2016,3.1087305837022994,2,2,1,2017,-1.0,0.0,0.0,Computer Science,2016
A5100715424,2016,2.70873001086023,2,2,1,2017,-1.0,0.0,0.0,Computer Science,2016
A5059594867,2016,1.5778484616233346,2,2,1,2017,-1.0,0.0,0.0,Computer Science,2016
A5078684067,2016,1.6141929506510226,3,3,0,9999,,0.0,0.0,Computer Science,2014
A5084360449,2016,2.70805020110221,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5100426170,2016,1.4627871729197888,5,5,1,2019,-3.0,0.0,0.0,Computer Science,2014
A5024849044,2016,1.3628321974465594,3,3,1,2016,0.0,1.0,1.0,Computer Science,2015
A5085119673,2016,2.0243817644968085,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5112501010,2016,1.6995285511640983,3,3,1,2019,-3.0,0.0,0.0,Computer Science,2014
A5113551755,2015,3.2771447329921766,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5013286997,2016,1.6094379124341003,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2015
A5101690738,2016,1.6682840767314886,2,2,0,9999,,0.0,0.0,Computer Science,2016
A5031789995,2015,3.5263605246161616,1,1,1,2016,-1.0,0.0,0.0,Computer Science,2014
A5081198426,2016,1.709364930211898,2,2,0,9999,,0.0,0.0,Computer Science,2015
A5100409994,2016,1.580450375560848,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2016
A5014808785,2014,3.713572066704308,1,1,1,2017,-3.0,0.0,0.0,Computer Science,2014
A5103103242,2016,1.6094379124341003,1,1,1,2017,-1.0,0.0,0.0,Computer Science,2016
A5100693795,2014,3.5553480614894135,1,1,0,9999,,0.0,0.0,Health Professions,2014
A5033829205,2016,2.0243817644968085,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5086300145,2014,3.258096538021482,1,1,0,9999,,0.0,0.0,Computer Science,2014
A5030087918,2016,1.0917628664890286,2,2,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5076683869,2016,1.2321436812926323,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2016
A5077805110,2016,0.6922957539582465,3,3,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5100333729,2016,1.156368732229032,2,2,1,2019,-3.0,0.0,0.0,Computer Science,2014
A5100908682,2016,1.156368732229032,2,2,0,9999,,0.0,0.0,Computer Science,2016
A5020945377,2016,1.156368732229032,2,2,0,9999,,0.0,0.0,Computer Science,2016
A5024849044,2015,2.171902710926842,2,2,1,2016,-1.0,0.0,0.0,Computer Science,2015
A5084830556,2015,2.269452119921186,4,4,1,2016,-1.0,0.0,0.0,Computer Science,2015
A5020181962,2015,2.0794415416798357,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5112451327,2016,0.9444616088408514,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5066456246,2016,0.9444616088408514,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5023392498,2016,1.0986122886681098,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5041570266,2016,0.826678573184468,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5034313244,2016,0.4519851237430572,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5100435848,2016,0.4519851237430572,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5047133686,2016,0.4519851237430572,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5049370647,2014,1.9620346771500519,3,3,0,9999,,0.0,0.0,Computer Science,2014
A5038408644,2014,1.9620346771500519,3,3,0,9999,,0.0,0.0,Computer Science,2014
A5001224773,2014,1.9620346771500519,3,3,0,9999,,0.0,0.0,Computer Science,2014
A5004444958,2016,1.1895840668738364,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5008317541,2016,1.2729656758128876,1,1,1,2017,-1.0,0.0,0.0,Computer Science,2016
A5077681143,2016,1.2729656758128876,1,1,1,2017,-1.0,0.0,0.0,Computer Science,2016
A5009622718,2016,0.538996500732687,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5050467922,2016,0.4436515975004514,2,2,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5059577211,2016,0.4436515975004514,2,2,0,9999,,0.0,0.0,Computer Science,2016
A5070125884,2016,0.8873031950009028,1,1,1,2017,-1.0,0.0,0.0,Computer Science,2016
A5090159169,2016,0.6190392084062234,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5090357305,2014,1.896786484774687,3,3,1,2017,-3.0,0.0,0.0,Computer Science,2014
A5018556494,2016,3.8985999850960056,1,1,0,9999,,0.0,0.0,"Biochemistry, Genetics and Molecular Biology",2015
A5100393951,2016,0.6109090823229731,1,1,0,9999,,0.0,0.0,Engineering,2016
A5035559540,2015,0.4054651081081644,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5100701572,2016,2.742758067565113,3,3,1,2018,-2.0,0.0,0.0,Computer Science,2016
A5101082924,2016,2.999898540927507,2,2,0,9999,,0.0,0.0,Computer Science,2016
A5064573190,2016,3.6821679439478663,2,2,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5065100828,2016,0.2513144282809061,1,1,1,2017,-1.0,0.0,0.0,Computer Science,2016
A5052909911,2016,0.2513144282809061,1,1,1,2017,-1.0,0.0,0.0,Computer Science,2016
A5072032804,2016,0.13353139262452263,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5071340288,2016,0.13353139262452263,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5005409420,2016,0.13353139262452263,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5066668148,2015,1.0986122886681098,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5089659764,2016,0.2513144282809061,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5088815712,2015,2.9652707529533733,3,3,0,9999,,0.0,0.0,Computer Science,2015
A5100443408,2014,0.6931471805599453,1,1,0,9999,,0.0,0.0,Computer Science,2014
A5048021125,2016,0.6931471805599453,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5055166817,2015,3.8985999850960056,2,2,0,9999,,0.0,0.0,Computer Science,2014
A5022938074,2015,3.8985999850960056,2,2,0,9999,,0.0,0.0,Computer Science,2015
A5100695700,2016,2.0156781327542643,3,3,1,2017,-1.0,0.0,0.0,Computer Science,2016
A5100331488,2016,2.0156781327542643,3,3,1,2017,-1.0,0.0,0.0,Computer Science,2016
A5101796417,2016,2.164963715117998,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2016
A5108093963,2014,3.8985999850960056,1,1,1,2016,-2.0,0.0,0.0,Computer Science,2014
A5031789995,2014,3.8985999850960056,1,1,1,2016,-2.0,0.0,0.0,Computer Science,2014
A5058353424,2016,2.2735975561207935,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5088517824,2015,3.8985999850960056,1,1,1,2018,-3.0,0.0,0.0,Computer Science,2015
A5066163749,2015,3.8985999850960056,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5078511139,2015,3.8985999850960056,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5078511139,2016,3.80348283685294,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5076635608,2016,3.80348283685294,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2015
A5010396788,2016,3.80348283685294,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2014
A5025255782,2016,2.7092128694202096,2,2,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5064985080,2014,3.8985999850960056,1,1,0,9999,,0.0,0.0,Computer Science,2014
A5112315093,2016,1.8351706665575125,2,2,1,2017,-1.0,0.0,0.0,Computer Science,2016
A5086300145,2015,2.152032546602085,2,2,0,9999,,0.0,0.0,Computer Science,2014
A5024040521,2016,3.8985999850960056,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2016
A5015656536,2015,3.8985999850960056,1,1,1,2018,-3.0,0.0,0.0,Computer Science,2015
A5057693146,2015,3.8985999850960056,1,1,1,2018,-3.0,0.0,0.0,Computer Science,2015
A5107838508,2015,3.8985999850960056,1,1,1,2018,-3.0,0.0,0.0,Computer Science,2015
A5056874223,2016,3.8985999850960056,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5068709817,2016,3.8985999850960056,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5076587279,2016,2.3581549441488563,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5072808499,2016,1.742969305058623,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5057958949,2016,1.9857232129494733,2,2,1,2018,-2.0,0.0,0.0,Computer Science,2016
A5100399461,2016,1.742969305058623,1,1,1,2017,-1.0,0.0,0.0,Computer Science,2016
A5015656536,2016,3.2905318137746358,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2015
A5057693146,2016,3.2905318137746358,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2015
A5107838508,2016,3.2905318137746358,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2015
A5015056626,2016,1.0202106856970572,4,4,0,9999,,0.0,0.0,Computer Science,2016
A5102911387,2016,1.8607523407150064,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5027442277,2016,0.7092717086546839,3,3,0,9999,,0.0,0.0,Computer Science,2016
A5030149703,2015,2.970414465569701,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5031351366,2015,2.970414465569701,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5031677077,2016,2.0849159592597677,3,3,0,9999,,0.0,0.0,Neuroscience,2016
A5074408622,2016,2.0849159592597677,3,3,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5068150504,2016,2.0849159592597677,3,3,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5103789387,2016,2.0849159592597677,3,3,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5078183732,2016,2.0849159592597677,3,3,0,9999,,0.0,0.0,Computer Science,2016
A5027938867,2016,3.3219480100080148,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2015
A5101897244,2016,2.114532861491106,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5009256505,2016,2.114532861491106,1,1,1,2018,-2.0,0.0,0.0,"Biochemistry, Genetics and Molecular Biology",2016
A5014362734,2016,3.563478187572664,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5047353872,2016,2.717528945056754,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5088968292,2016,2.717528945056754,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5018556494,2015,0.0,1,1,0,9999,,0.0,0.0,"Biochemistry, Genetics and Molecular Biology",2015
A5075310174,2016,2.586689344097943,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5052357764,2016,2.586689344097943,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5012276327,2016,1.6902890472297099,2,2,1,2016,0.0,1.0,1.0,Computer Science,2015
A5108093963,2016,1.6902890472297099,2,2,1,2016,0.0,1.0,1.0,Computer Science,2014
A5101804966,2016,0.0,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5072072153,2015,2.917770732084279,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5017255421,2016,1.8607523407150064,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5082304130,2016,3.0975149678639333,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2015
A5033137339,2016,1.2729656758128876,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5042247568,2016,1.2729656758128876,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5019622550,2016,0.6931471805599453,1,1,0,9999,,0.0,0.0,Engineering,2016
A5030149703,2016,0.826678573184468,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5031351366,2016,0.826678573184468,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5025565222,2016,2.228477120840324,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2016
A5101635405,2016,2.228477120840324,1,1,1,2017,-1.0,0.0,0.0,Computer Science,2016
A5101441137,2016,2.228477120840324,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5100609129,2014,3.8985999850960056,1,1,0,9999,,0.0,0.0,Materials Science,2014
A5101866629,2014,3.8985999850960056,1,1,0,9999,,0.0,0.0,Computer Science,2014
A5115595070,2016,0.0,2,2,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5014350721,2015,2.917770732084279,1,1,1,2018,-3.0,0.0,0.0,Computer Science,2015
A5015147112,2016,2.243744592971112,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5100320723,2016,2.114532861491106,1,1,1,2019,-3.0,0.0,0.0,Computer Science,2015
A5107981608,2016,2.164963715117998,1,1,0,9999,,0.0,0.0,Chemistry,2016
A5044841280,2016,0.8873031950009028,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5100704266,2015,3.1986731175506815,1,1,1,2018,-3.0,0.0,0.0,Computer Science,2015
A5100328092,2016,1.6094379124341003,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5070166057,2014,1.3275614843533277,4,4,0,9999,,0.0,0.0,Mathematics,2014
A5045872048,2016,1.3395313321144788,2,2,1,2019,-3.0,0.0,0.0,Computer Science,2016
A5103075338,2016,1.2321436812926323,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5027938867,2015,2.8622008809294686,1,1,1,2018,-3.0,0.0,0.0,Computer Science,2015
A5084074039,2016,0.8873031950009028,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5002603615,2016,0.4519851237430572,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5072072153,2016,0.538996500732687,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5033318800,2015,2.6390573296152584,1,1,1,2016,-1.0,0.0,0.0,Computer Science,2015
A5005411806,2015,2.6390573296152584,1,1,1,2016,-1.0,0.0,0.0,Computer Science,2015
A5081198426,2015,2.6390573296152584,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5077391729,2015,3.068052935133617,1,1,0,9999,,0.0,0.0,Medicine,2015
A5065777975,2016,0.6931471805599453,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5018442305,2014,0.6931471805599453,1,1,0,9999,,0.0,0.0,Engineering,2014
A5062879885,2015,2.302585092994046,1,1,1,2018,-3.0,0.0,0.0,Computer Science,2015
A5063930069,2014,3.1354942159291497,1,1,0,9999,,0.0,0.0,Computer Science,2014
A5067599928,2014,3.1354942159291497,1,1,0,9999,,0.0,0.0,Computer Science,2014
A5075569536,2015,0.4054651081081644,1,1,0,9999,,0.0,0.0,Medicine,2015
A5108114128,2014,0.23104906018664842,3,3,0,9999,,0.0,0.0,Computer Science,2014
A5010786661,2016,0.4519851237430572,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5035227520,2015,2.5257286443082556,1,1,0,9999,,0.0,0.0,Neuroscience,2015
A5028182466,2016,1.3862943611198906,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5100707101,2016,0.8873031950009028,1,1,1,2019,-3.0,0.0,0.0,Engineering,2016
A5081801388,2014,0.6931471805599453,1,1,0,9999,,0.0,0.0,Computer Science,2014
A5003720673,2015,2.0149030205422647,1,1,0,9999,,0.0,0.0,Engineering,2015
A5017605774,2014,1.9459101490553132,1,1,0,9999,,0.0,0.0,Computer Science,2014
A5100455135,2015,1.8718021769015913,1,1,1,2016,-1.0,0.0,0.0,Computer Science,2015
A5101593048,2015,1.8718021769015913,1,1,0,9999,,0.0,0.0,Computer Science,2015
A5100345803,2014,2.6390573296152584,1,1,0,9999,,0.0,0.0,Environmental Science,2014
A5103282437,2016,0.12565721414045306,2,2,0,9999,,0.0,0.0,Computer Science,2016
A5082417280,2016,0.12565721414045306,2,2,1,2018,-2.0,0.0,0.0,Computer Science,2016
A5002394922,2016,0.6190392084062234,1,1,1,2018,-2.0,0.0,0.0,Computer Science,2016
A5056944331,2016,0.41333928659223396,2,2,0,9999,,0.0,0.0,Computer Science,2016
A5045719436,2016,0.41333928659223396,2,2,0,9999,,0.0,0.0,Computer Science,2016
A5080258610,2016,0.41333928659223396,2,2,0,9999,,0.0,0.0,Computer Science,2016
A5088218200,2016,0.41333928659223396,2,2,0,9999,,0.0,0.0,Computer Science,2016
A5009885710,2016,0.35667494393873234,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5070166057,2015,1.3862943611198906,1,1,0,9999,,0.0,0.0,Mathematics,2014
A5100776476,2015,2.3978952727983707,1,1,0,9999,,0.0,0.0,Engineering,2015
A5108617138,2016,0.4519851237430572,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5029378981,2014,0.13353139262452263,1,1,0,9999,,0.0,0.0,Medicine,2014
A5100377071,2016,0.8873031950009028,1,1,0,9999,,0.0,0.0,Computer Science,2016
A5001597665,2014,1.3862943611198906,1,1,0,9999,,0.0,0.0,Computer Science,2014
A5028182466,2015,1.5040773967762742,1,1,0,9999,,0.0,0.0,Computer Science,2015
