work_id,year,arxiv_type,status_std,has_any_openalex_metrics,has_openalex_references,usable_for_count_analysis,composition_metrics_eligible,usable_for_composition_analysis,openalex_matched_reference_count,log1p_openalex_matched_reference_count,openalex_topic_resolved_reference_count,openalex_topic_missing_reference_count,openalex_reference_field_diversity_raw,openalex_reference_entropy_raw,hss_share_among_matched_refs_raw,cs_share_among_matched_refs_raw,openalex_reference_field_diversity,openalex_reference_entropy,hss_share_among_matched_refs,cs_share_among_matched_refs,flag_blank_status,flag_status_inferred,flag_not_enriched,flag_no_openalex_references,flag_ok_count_only,flag_ok_for_composition,flag_count_missing,flag_count_zero,flag_count_positive,flag_zero_but_raw_composition_not_missing,flag_positive_count_but_no_topic_resolved,flag_topic_resolved_gt_total,flag_topic_missing_gt_total
W4280533660,2022,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4407571383,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4399317527,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4388748488,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7127683255,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7128096704,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4403592964,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4403346051,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4402856383,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4393119390,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415097143,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4403160729,2024,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4392617419,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7134856599,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4307318018,2022,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4392781123,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414448307,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4399794868,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416255827,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415132457,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4403443813,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416529093,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417465496,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4399837218,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7130763113,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4403784747,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415254001,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4386272979,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416954980,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414945425,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4403783021,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416518569,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4285597684,2022,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7124513812,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417070842,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417424163,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417088146,2025,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7126281059,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4402345599,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416551879,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4405766390,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7119945974,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416550548,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4388787425,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4296415305,2022,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414944745,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4386081133,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7125301030,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414758350,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7135204748,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415061980,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4403853632,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4389072775,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7118052100,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415333628,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4406549107,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4405252989,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4386556449,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414756253,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4394947012,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415329270,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416528965,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7134286270,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417298372,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416013102,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416047823,2025,Type 2 (Science),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4399378741,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4378711566,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4393119226,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4399354820,2024,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4392011856,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4385507496,2023,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4311407527,2022,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4307011239,2022,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4400342130,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7123371250,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4388787817,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4391987832,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415036162,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4407091821,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417517276,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4403786357,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414897206,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4323568772,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4405094941,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415063039,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4221158240,2022,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7128864833,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4388890646,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4392011758,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4307477897,2022,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415101136,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4405901452,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4406231076,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415057817,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4407129037,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4391673266,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4320166487,2022,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416117090,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7130574787,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4387687091,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416365886,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4383468945,2023,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7125459820,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4403346010,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414855149,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7130236453,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415033474,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415344161,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4405622318,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414930424,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416139250,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4403575183,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416344475,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4386876243,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414684134,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4406093143,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4403799688,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417149941,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4289785430,2022,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416355040,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415343552,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4407759290,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4396813981,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7123393882,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4298054035,2022,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4406348081,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416184871,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4376632673,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416895699,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4403849942,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415277402,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4385644179,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415083449,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4386228539,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7128499579,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7127312150,2026,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416682757,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4283654273,2022,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416065909,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4399401024,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4406092740,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7131910582,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4389984503,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4396945586,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4381551695,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7125566708,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4297411791,2022,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417291084,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415183328,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416246494,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4405082996,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4402696886,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4404988012,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416369311,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4388584596,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4399695221,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416895845,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415130727,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416399815,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4414894549,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417426911,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4361020356,2023,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7128856481,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4405621417,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4399455076,2024,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4415192163,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4416258746,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7126123241,2026,Type 1 (Engineering),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7128865067,2026,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W4417299430,2025,Type 0 (Pure CS),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
W7119235059,2026,Type 2 (Science),NOT_ENRICHED,0,,0,0,0,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,0
