author_id,T0_year,paper_count
https://openalex.org/A5071912394,2018,1
https://openalex.org/A5071913114,2018,4
https://openalex.org/A5071913548,2018,2
https://openalex.org/A5071913673,2018,1
https://openalex.org/A5071914344,2018,1
https://openalex.org/A5071914915,2018,3
https://openalex.org/A5071925173,2018,1
https://openalex.org/A5071932180,2018,7
https://openalex.org/A5071934176,2018,1
https://openalex.org/A5071935046,2018,1
https://openalex.org/A5071936673,2018,1
https://openalex.org/A5071937049,2018,1
https://openalex.org/A5071937666,2018,2
https://openalex.org/A5071937990,2018,1
https://openalex.org/A5071939326,2018,1
https://openalex.org/A5071940439,2018,2
https://openalex.org/A5071942566,2018,1
https://openalex.org/A5071945287,2018,4
https://openalex.org/A5071948521,2018,2
https://openalex.org/A5071949659,2018,1
https://openalex.org/A5071955218,2018,1
https://openalex.org/A5071957689,2018,2
https://openalex.org/A5071959897,2018,1
https://openalex.org/A5071963555,2018,7
https://openalex.org/A5071963671,2018,1
https://openalex.org/A5071964814,2018,2
https://openalex.org/A5071967339,2018,10
https://openalex.org/A5071967786,2018,2
https://openalex.org/A5071968514,2018,1
https://openalex.org/A5071969388,2018,2
https://openalex.org/A5071969794,2018,1
https://openalex.org/A5071973105,2018,2
https://openalex.org/A5071976103,2018,3
https://openalex.org/A5071976556,2018,1
https://openalex.org/A5071978946,2018,10
https://openalex.org/A5071982657,2018,1
https://openalex.org/A5071986802,2018,2
https://openalex.org/A5071987071,2018,1
https://openalex.org/A5071990078,2018,1
https://openalex.org/A5071990290,2018,1
https://openalex.org/A5071991420,2018,1
https://openalex.org/A5071994081,2018,1
https://openalex.org/A5071995111,2018,5
https://openalex.org/A5071995180,2018,1
https://openalex.org/A5071995407,2018,1
https://openalex.org/A5071998024,2018,3
https://openalex.org/A5071998063,2018,1
https://openalex.org/A5071998067,2018,5
https://openalex.org/A5071998075,2018,3
https://openalex.org/A5071998683,2018,4
https://openalex.org/A5072004172,2018,1
https://openalex.org/A5072005891,2018,1
https://openalex.org/A5072006269,2018,2
https://openalex.org/A5072007173,2018,1
https://openalex.org/A5072014242,2018,1
https://openalex.org/A5072018457,2018,4
https://openalex.org/A5072020442,2018,1
https://openalex.org/A5072023197,2018,1
https://openalex.org/A5072028471,2018,1
https://openalex.org/A5072030425,2018,1
https://openalex.org/A5072032464,2018,1
https://openalex.org/A5072038658,2018,1
https://openalex.org/A5072038875,2018,1
https://openalex.org/A5072039303,2018,2
https://openalex.org/A5072041022,2018,1
https://openalex.org/A5072044063,2018,1
https://openalex.org/A5072044685,2018,1
https://openalex.org/A5072045004,2018,1
https://openalex.org/A5072050950,2018,2
https://openalex.org/A5072054500,2018,3
https://openalex.org/A5072058207,2018,1
https://openalex.org/A5072058283,2018,1
https://openalex.org/A5072058317,2018,1
https://openalex.org/A5072068949,2018,2
https://openalex.org/A5072070654,2018,3
https://openalex.org/A5072071366,2018,1
https://openalex.org/A5072071991,2018,1
https://openalex.org/A5072073336,2018,7
https://openalex.org/A5072073925,2018,1
https://openalex.org/A5072074280,2018,3
https://openalex.org/A5072081072,2018,2
https://openalex.org/A5072082039,2018,2
https://openalex.org/A5072084780,2018,5
https://openalex.org/A5072085141,2018,1
https://openalex.org/A5072086444,2018,1
https://openalex.org/A5072087245,2018,3
https://openalex.org/A5072091253,2018,1
https://openalex.org/A5072102193,2018,2
https://openalex.org/A5072104643,2018,1
https://openalex.org/A5072105691,2018,7
https://openalex.org/A5072106301,2018,1
https://openalex.org/A5072106626,2018,1
https://openalex.org/A5072106717,2018,1
https://openalex.org/A5072108952,2018,1
https://openalex.org/A5072109473,2018,3
https://openalex.org/A5072111483,2018,1
https://openalex.org/A5072113206,2018,1
https://openalex.org/A5072124044,2018,1
https://openalex.org/A5072128536,2018,2
https://openalex.org/A5072130744,2018,3
https://openalex.org/A5072132603,2018,1
https://openalex.org/A5072135190,2018,1
https://openalex.org/A5072145655,2018,1
https://openalex.org/A5072146188,2018,1
https://openalex.org/A5072150049,2018,1
https://openalex.org/A5072153368,2018,3
https://openalex.org/A5072155640,2018,1
https://openalex.org/A5072163605,2018,4
https://openalex.org/A5072166556,2018,2
https://openalex.org/A5072167506,2018,1
https://openalex.org/A5072170259,2018,1
https://openalex.org/A5072173359,2018,1
https://openalex.org/A5072175850,2018,1
https://openalex.org/A5072176766,2018,2
https://openalex.org/A5072189975,2018,1
https://openalex.org/A5072195443,2018,1
https://openalex.org/A5072196519,2018,7
https://openalex.org/A5072197700,2018,1
https://openalex.org/A5072197977,2018,1
https://openalex.org/A5072198220,2018,1
https://openalex.org/A5072203765,2018,1
https://openalex.org/A5072204319,2018,17
https://openalex.org/A5072205226,2018,2
https://openalex.org/A5072207379,2018,1
https://openalex.org/A5072207980,2018,3
https://openalex.org/A5072208485,2018,1
https://openalex.org/A5072208746,2018,1
https://openalex.org/A5072209524,2018,1
https://openalex.org/A5072211996,2018,5
https://openalex.org/A5072213170,2018,1
https://openalex.org/A5072213244,2018,1
https://openalex.org/A5072214666,2018,1
https://openalex.org/A5072217732,2018,1
https://openalex.org/A5072219922,2018,1
https://openalex.org/A5072222811,2018,1
https://openalex.org/A5072229624,2018,1
https://openalex.org/A5072233507,2018,3
https://openalex.org/A5072235807,2018,2
https://openalex.org/A5072244656,2018,1
https://openalex.org/A5072247574,2018,1
https://openalex.org/A5072249624,2018,5
https://openalex.org/A5072250617,2018,2
https://openalex.org/A5072250719,2018,1
https://openalex.org/A5072252264,2018,1
https://openalex.org/A5072252549,2018,1
https://openalex.org/A5072254497,2018,4
https://openalex.org/A5072259792,2018,1
https://openalex.org/A5072262691,2018,1
https://openalex.org/A5072263229,2018,1
https://openalex.org/A5072265839,2018,1
https://openalex.org/A5072268281,2018,1
https://openalex.org/A5072269410,2018,4
https://openalex.org/A5072272848,2018,1
https://openalex.org/A5072273874,2018,3
https://openalex.org/A5072277158,2018,1
https://openalex.org/A5072278856,2018,1
https://openalex.org/A5072280312,2018,1
https://openalex.org/A5072280878,2018,2
https://openalex.org/A5072283067,2018,1
https://openalex.org/A5072283402,2018,1
https://openalex.org/A5072285521,2018,1
https://openalex.org/A5072285613,2018,3
https://openalex.org/A5072285997,2018,6
https://openalex.org/A5072288399,2018,2
https://openalex.org/A5072290196,2018,1
https://openalex.org/A5072290972,2018,2
https://openalex.org/A5072296167,2018,3
https://openalex.org/A5072301390,2018,1
https://openalex.org/A5072308822,2018,11
https://openalex.org/A5072313438,2018,1
https://openalex.org/A5072316837,2018,3
https://openalex.org/A5072320627,2018,1
https://openalex.org/A5072322132,2018,2
https://openalex.org/A5072323121,2018,1
https://openalex.org/A5072324607,2018,1
https://openalex.org/A5072327085,2018,2
https://openalex.org/A5072328521,2018,1
https://openalex.org/A5072329757,2018,1
https://openalex.org/A5072341156,2018,1
https://openalex.org/A5072343894,2018,5
https://openalex.org/A5072354664,2018,5
https://openalex.org/A5072358879,2018,1
https://openalex.org/A5072360065,2018,1
https://openalex.org/A5072361283,2018,6
https://openalex.org/A5072363316,2018,1
https://openalex.org/A5072371138,2018,2
https://openalex.org/A5072379581,2018,1
https://openalex.org/A5072381005,2018,4
https://openalex.org/A5072384539,2018,1
https://openalex.org/A5072385052,2018,2
https://openalex.org/A5072385610,2018,2
https://openalex.org/A5072389805,2018,5
https://openalex.org/A5072389837,2018,1
https://openalex.org/A5072400499,2018,3
https://openalex.org/A5072400587,2018,1
https://openalex.org/A5072405058,2018,1
https://openalex.org/A5072407378,2018,3
https://openalex.org/A5072409065,2018,1
https://openalex.org/A5072410355,2018,3
https://openalex.org/A5072411449,2018,1
https://openalex.org/A5072411645,2018,1
https://openalex.org/A5072412518,2018,2
https://openalex.org/A5072414238,2018,2
https://openalex.org/A5072419341,2018,4
https://openalex.org/A5072420553,2018,1
https://openalex.org/A5072422278,2018,2
https://openalex.org/A5072423303,2018,2
https://openalex.org/A5072427753,2018,9
https://openalex.org/A5072428038,2018,1
https://openalex.org/A5072431783,2018,1
https://openalex.org/A5072432368,2018,1
https://openalex.org/A5072433592,2018,1
https://openalex.org/A5072435992,2018,1
https://openalex.org/A5072440399,2018,1
https://openalex.org/A5072443397,2018,1
https://openalex.org/A5072443458,2018,1
https://openalex.org/A5072445666,2018,1
https://openalex.org/A5072446082,2018,1
https://openalex.org/A5072447593,2018,2
https://openalex.org/A5072450314,2018,1
https://openalex.org/A5072450379,2018,2
https://openalex.org/A5072453520,2018,3
https://openalex.org/A5072455134,2018,1
https://openalex.org/A5072456405,2018,1
https://openalex.org/A5072458181,2018,3
https://openalex.org/A5072459278,2018,2
https://openalex.org/A5072459546,2018,6
https://openalex.org/A5072461333,2018,1
https://openalex.org/A5072462776,2018,1
https://openalex.org/A5072463255,2018,3
https://openalex.org/A5072463722,2018,2
https://openalex.org/A5072464372,2018,1
https://openalex.org/A5072466498,2018,1
https://openalex.org/A5072468083,2018,2
https://openalex.org/A5072469414,2018,7
https://openalex.org/A5072474505,2018,1
https://openalex.org/A5072477553,2018,3
https://openalex.org/A5072478964,2018,3
https://openalex.org/A5072481474,2018,2
https://openalex.org/A5072481563,2018,1
https://openalex.org/A5072482402,2018,6
https://openalex.org/A5072483609,2018,1
https://openalex.org/A5072484211,2018,5
https://openalex.org/A5072485708,2018,1
https://openalex.org/A5072488465,2018,1
https://openalex.org/A5072492155,2018,1
https://openalex.org/A5072493041,2018,1
https://openalex.org/A5072493665,2018,1
https://openalex.org/A5072494313,2018,1
https://openalex.org/A5072494759,2018,1
https://openalex.org/A5072494845,2018,1
https://openalex.org/A5072495935,2018,3
https://openalex.org/A5072496324,2018,1
https://openalex.org/A5072501472,2018,1
https://openalex.org/A5072506119,2018,1
https://openalex.org/A5072507227,2018,1
https://openalex.org/A5072507699,2018,4
https://openalex.org/A5072512625,2018,1
https://openalex.org/A5072513720,2018,2
https://openalex.org/A5072515962,2018,1
https://openalex.org/A5072518893,2018,2
https://openalex.org/A5072519381,2018,2
https://openalex.org/A5072520218,2018,1
https://openalex.org/A5072522357,2018,2
https://openalex.org/A5072524454,2018,1
https://openalex.org/A5072525161,2018,2
https://openalex.org/A5072534644,2018,3
https://openalex.org/A5072537759,2018,1
https://openalex.org/A5072538393,2018,1
https://openalex.org/A5072541705,2018,1
https://openalex.org/A5072547508,2018,1
https://openalex.org/A5072547570,2018,4
https://openalex.org/A5072556276,2018,1
https://openalex.org/A5072558309,2018,2
https://openalex.org/A5072562533,2018,3
https://openalex.org/A5072564887,2018,4
https://openalex.org/A5072566645,2018,1
https://openalex.org/A5072569849,2018,6
https://openalex.org/A5072570254,2018,2
https://openalex.org/A5072571599,2018,17
https://openalex.org/A5072585999,2018,1
https://openalex.org/A5072586232,2018,1
https://openalex.org/A5072587371,2018,1
https://openalex.org/A5072588563,2018,1
https://openalex.org/A5072593714,2018,7
https://openalex.org/A5072593783,2018,1
https://openalex.org/A5072594467,2018,4
https://openalex.org/A5072597892,2018,3
https://openalex.org/A5072603054,2018,1
https://openalex.org/A5072603097,2018,1
https://openalex.org/A5072604790,2018,1
https://openalex.org/A5072606225,2018,1
https://openalex.org/A5072609627,2018,4
https://openalex.org/A5072613737,2018,1
https://openalex.org/A5072616232,2018,1
https://openalex.org/A5072620620,2018,1
https://openalex.org/A5072620931,2018,2
https://openalex.org/A5072623711,2018,1
https://openalex.org/A5072631083,2018,5
https://openalex.org/A5072631628,2018,1
https://openalex.org/A5072631723,2018,1
https://openalex.org/A5072635443,2018,2
https://openalex.org/A5072637140,2018,2
https://openalex.org/A5072639047,2018,3
https://openalex.org/A5072639461,2018,1
https://openalex.org/A5072641170,2018,1
https://openalex.org/A5072641607,2018,1
https://openalex.org/A5072647915,2018,1
https://openalex.org/A5072648048,2018,2
https://openalex.org/A5072652336,2018,1
https://openalex.org/A5072652868,2018,2
https://openalex.org/A5072654872,2018,1
https://openalex.org/A5072656479,2018,1
https://openalex.org/A5072656839,2018,1
https://openalex.org/A5072658927,2018,1
https://openalex.org/A5072661022,2018,1
https://openalex.org/A5072662765,2018,3
https://openalex.org/A5072662835,2018,1
https://openalex.org/A5072665532,2018,2
https://openalex.org/A5072667148,2018,2
https://openalex.org/A5072667587,2018,1
https://openalex.org/A5072670167,2018,1
https://openalex.org/A5072670235,2018,3
https://openalex.org/A5072674937,2018,1
https://openalex.org/A5072678433,2018,1
https://openalex.org/A5072681045,2018,2
https://openalex.org/A5072684302,2018,6
https://openalex.org/A5072688181,2018,1
https://openalex.org/A5072691128,2018,2
https://openalex.org/A5072692620,2018,1
https://openalex.org/A5072693109,2018,1
https://openalex.org/A5072694368,2018,4
https://openalex.org/A5072696264,2018,2
https://openalex.org/A5072696982,2018,1
https://openalex.org/A5072699528,2018,1
https://openalex.org/A5072702036,2018,2
https://openalex.org/A5072702604,2018,4
https://openalex.org/A5072702884,2018,1
https://openalex.org/A5072709526,2018,1
https://openalex.org/A5072712347,2018,3
https://openalex.org/A5072713014,2018,2
https://openalex.org/A5072713769,2018,1
https://openalex.org/A5072714897,2018,2
https://openalex.org/A5072714962,2018,8
https://openalex.org/A5072718837,2018,1
https://openalex.org/A5072725070,2018,1
https://openalex.org/A5072728378,2018,2
https://openalex.org/A5072730926,2018,12
https://openalex.org/A5072731991,2018,1
https://openalex.org/A5072741763,2018,4
https://openalex.org/A5072750031,2018,5
https://openalex.org/A5072751145,2018,1
https://openalex.org/A5072754051,2018,2
https://openalex.org/A5072758095,2018,1
https://openalex.org/A5072759684,2018,1
https://openalex.org/A5072761721,2018,1
https://openalex.org/A5072761796,2018,1
https://openalex.org/A5072765803,2018,4
https://openalex.org/A5072768866,2018,7
https://openalex.org/A5072770037,2018,1
https://openalex.org/A5072773675,2018,1
https://openalex.org/A5072774867,2018,2
https://openalex.org/A5072775442,2018,1
https://openalex.org/A5072775887,2018,4
https://openalex.org/A5072776409,2018,3
https://openalex.org/A5072780525,2018,1
https://openalex.org/A5072780983,2018,2
https://openalex.org/A5072791098,2018,5
https://openalex.org/A5072792092,2018,1
https://openalex.org/A5072802878,2018,3
https://openalex.org/A5072806154,2018,2
https://openalex.org/A5072807367,2018,1
https://openalex.org/A5072812006,2018,1
https://openalex.org/A5072814956,2018,1
https://openalex.org/A5072815178,2018,1
https://openalex.org/A5072821349,2018,1
https://openalex.org/A5072822225,2018,8
https://openalex.org/A5072826024,2018,1
https://openalex.org/A5072829720,2018,1
https://openalex.org/A5072831274,2018,1
https://openalex.org/A5072831313,2018,1
https://openalex.org/A5072834358,2018,1
https://openalex.org/A5072837153,2018,14
https://openalex.org/A5072846791,2018,1
https://openalex.org/A5072847443,2018,1
https://openalex.org/A5072854098,2018,2
https://openalex.org/A5072857436,2018,3
https://openalex.org/A5072859924,2018,1
https://openalex.org/A5072861299,2018,1
https://openalex.org/A5072862378,2018,1
https://openalex.org/A5072863292,2018,1
https://openalex.org/A5072867245,2018,11
https://openalex.org/A5072868995,2018,1
https://openalex.org/A5072872904,2018,1
https://openalex.org/A5072873568,2018,2
https://openalex.org/A5072874208,2018,6
https://openalex.org/A5072874300,2018,2
https://openalex.org/A5072877869,2018,1
https://openalex.org/A5072879736,2018,2
https://openalex.org/A5072883087,2018,2
https://openalex.org/A5072887461,2018,11
https://openalex.org/A5072889555,2018,1
https://openalex.org/A5072890517,2018,1
https://openalex.org/A5072893256,2018,2
https://openalex.org/A5072893628,2018,1
https://openalex.org/A5072899659,2018,1
https://openalex.org/A5072900793,2018,1
https://openalex.org/A5072904301,2018,1
https://openalex.org/A5072905446,2018,1
https://openalex.org/A5072909940,2018,1
https://openalex.org/A5072913340,2018,1
https://openalex.org/A5072913376,2018,1
https://openalex.org/A5072913672,2018,7
https://openalex.org/A5072915869,2018,2
https://openalex.org/A5072923302,2018,1
https://openalex.org/A5072923663,2018,6
https://openalex.org/A5072927919,2018,3
https://openalex.org/A5072928886,2018,1
https://openalex.org/A5072931223,2018,3
https://openalex.org/A5072931938,2018,1
https://openalex.org/A5072932194,2018,1
https://openalex.org/A5072932649,2018,1
https://openalex.org/A5072933482,2018,6
https://openalex.org/A5072933813,2018,2
https://openalex.org/A5072937966,2018,1
https://openalex.org/A5072938130,2018,1
https://openalex.org/A5072940579,2018,1
https://openalex.org/A5072940971,2018,4
https://openalex.org/A5072943226,2018,5
https://openalex.org/A5072945278,2018,1
https://openalex.org/A5072947113,2018,1
https://openalex.org/A5072948037,2018,2
https://openalex.org/A5072948866,2018,1
https://openalex.org/A5072949199,2018,2
https://openalex.org/A5072949503,2018,1
https://openalex.org/A5072951304,2018,3
https://openalex.org/A5072951619,2018,1
https://openalex.org/A5072951828,2018,4
https://openalex.org/A5072952875,2018,5
https://openalex.org/A5072956909,2018,1
https://openalex.org/A5072960714,2018,2
https://openalex.org/A5072961218,2018,1
https://openalex.org/A5072961494,2018,1
https://openalex.org/A5072962093,2018,2
https://openalex.org/A5072962785,2018,1
https://openalex.org/A5072967889,2018,4
https://openalex.org/A5072968615,2018,1
https://openalex.org/A5072970174,2018,2
https://openalex.org/A5072973194,2018,1
https://openalex.org/A5072973458,2018,1
https://openalex.org/A5072977440,2018,7
https://openalex.org/A5072977557,2018,1
https://openalex.org/A5072980780,2018,1
https://openalex.org/A5072982478,2018,1
https://openalex.org/A5072983504,2018,5
https://openalex.org/A5072986114,2018,1
https://openalex.org/A5072986611,2018,1
https://openalex.org/A5072987937,2018,5
https://openalex.org/A5072992581,2018,2
https://openalex.org/A5072992833,2018,1
https://openalex.org/A5072992944,2018,1
https://openalex.org/A5072994975,2018,1
https://openalex.org/A5072998035,2018,5
https://openalex.org/A5072999287,2018,4
https://openalex.org/A5073000411,2018,3
https://openalex.org/A5073006337,2018,1
https://openalex.org/A5073009808,2018,1
https://openalex.org/A5073010659,2018,1
https://openalex.org/A5073014212,2018,1
https://openalex.org/A5073016946,2018,1
https://openalex.org/A5073018144,2018,2
https://openalex.org/A5073018387,2018,1
https://openalex.org/A5073018637,2018,1
https://openalex.org/A5073019406,2018,1
https://openalex.org/A5073019758,2018,1
https://openalex.org/A5073029784,2018,1
https://openalex.org/A5073031146,2018,1
https://openalex.org/A5073031751,2018,3
https://openalex.org/A5073031851,2018,1
https://openalex.org/A5073032922,2018,13
https://openalex.org/A5073033041,2018,1
https://openalex.org/A5073033767,2018,3
https://openalex.org/A5073036644,2018,1
https://openalex.org/A5073036841,2018,1
https://openalex.org/A5073038710,2018,7
https://openalex.org/A5073040966,2018,7
https://openalex.org/A5073041480,2018,1
https://openalex.org/A5073044190,2018,1
https://openalex.org/A5073044525,2018,2
https://openalex.org/A5073045646,2018,1
https://openalex.org/A5073045686,2018,1
https://openalex.org/A5073050758,2018,2
https://openalex.org/A5073054282,2018,3
https://openalex.org/A5073054894,2018,1
https://openalex.org/A5073057205,2018,5
https://openalex.org/A5073065834,2018,17
https://openalex.org/A5073066693,2018,2
https://openalex.org/A5073070039,2018,8
https://openalex.org/A5073073594,2018,1
https://openalex.org/A5073074308,2018,5
https://openalex.org/A5073076975,2018,4
https://openalex.org/A5073079474,2018,1
https://openalex.org/A5073083912,2018,1
https://openalex.org/A5073085049,2018,1
https://openalex.org/A5073085484,2018,5
https://openalex.org/A5073092107,2018,1
https://openalex.org/A5073092636,2018,1
https://openalex.org/A5073097867,2018,1
https://openalex.org/A5073099451,2018,1
https://openalex.org/A5073099731,2018,2
https://openalex.org/A5073103779,2018,1
https://openalex.org/A5073103835,2018,1
https://openalex.org/A5073105215,2018,9
https://openalex.org/A5073109820,2018,1
https://openalex.org/A5073110676,2018,10
https://openalex.org/A5073112201,2018,1
https://openalex.org/A5073112721,2018,4
https://openalex.org/A5073124436,2018,7
https://openalex.org/A5073126254,2018,1
https://openalex.org/A5073127442,2018,2
https://openalex.org/A5073128003,2018,1
https://openalex.org/A5073129946,2018,3
https://openalex.org/A5073132303,2018,2
https://openalex.org/A5073135033,2018,1
https://openalex.org/A5073141078,2018,1
https://openalex.org/A5073141466,2018,2
https://openalex.org/A5073142570,2018,3
https://openalex.org/A5073144682,2018,3
https://openalex.org/A5073144862,2018,1
https://openalex.org/A5073146467,2018,1
https://openalex.org/A5073147330,2018,2
https://openalex.org/A5073149768,2018,1
https://openalex.org/A5073154009,2018,1
https://openalex.org/A5073155664,2018,1
https://openalex.org/A5073157306,2018,3
https://openalex.org/A5073158087,2018,5
https://openalex.org/A5073158779,2018,1
https://openalex.org/A5073159156,2018,2
https://openalex.org/A5073163964,2018,8
https://openalex.org/A5073164285,2018,2
https://openalex.org/A5073167797,2018,1
https://openalex.org/A5073167969,2018,2
https://openalex.org/A5073169486,2018,1
https://openalex.org/A5073170049,2018,1
https://openalex.org/A5073178391,2018,2
https://openalex.org/A5073179637,2018,3
https://openalex.org/A5073179928,2018,1
https://openalex.org/A5073181369,2018,3
https://openalex.org/A5073182941,2018,1
https://openalex.org/A5073183680,2018,5
https://openalex.org/A5073188782,2018,1
https://openalex.org/A5073189857,2018,4
https://openalex.org/A5073190820,2018,4
https://openalex.org/A5073190867,2018,1
https://openalex.org/A5073193101,2018,2
https://openalex.org/A5073193851,2018,2
https://openalex.org/A5073197534,2018,1
https://openalex.org/A5073199929,2018,1
https://openalex.org/A5073203585,2018,2
https://openalex.org/A5073205699,2018,1
https://openalex.org/A5073206824,2018,1
https://openalex.org/A5073206840,2018,1
https://openalex.org/A5073207630,2018,2
https://openalex.org/A5073208805,2018,1
https://openalex.org/A5073213210,2018,2
https://openalex.org/A5073213620,2018,19
https://openalex.org/A5073214277,2018,1
https://openalex.org/A5073217349,2018,3
https://openalex.org/A5073219155,2018,2
https://openalex.org/A5073223756,2018,1
https://openalex.org/A5073224570,2018,10
https://openalex.org/A5073226189,2018,3
https://openalex.org/A5073230389,2018,1
https://openalex.org/A5073232072,2018,1
https://openalex.org/A5073233901,2018,1
https://openalex.org/A5073236700,2018,1
https://openalex.org/A5073237996,2018,1
https://openalex.org/A5073247992,2018,1
https://openalex.org/A5073250545,2018,1
https://openalex.org/A5073256981,2018,7
https://openalex.org/A5073257664,2018,1
https://openalex.org/A5073260587,2018,1
https://openalex.org/A5073263477,2018,6
https://openalex.org/A5073265037,2018,1
https://openalex.org/A5073265788,2018,1
https://openalex.org/A5073266236,2018,3
https://openalex.org/A5073266325,2018,5
https://openalex.org/A5073272037,2018,1
https://openalex.org/A5073273234,2018,1
https://openalex.org/A5073273851,2018,1
https://openalex.org/A5073274144,2018,3
https://openalex.org/A5073276745,2018,1
https://openalex.org/A5073277074,2018,1
https://openalex.org/A5073280987,2018,1
https://openalex.org/A5073281377,2018,3
https://openalex.org/A5073282475,2018,1
https://openalex.org/A5073282927,2018,2
https://openalex.org/A5073285441,2018,2
https://openalex.org/A5073289102,2018,4
https://openalex.org/A5073292294,2018,1
https://openalex.org/A5073297294,2018,1
https://openalex.org/A5073299519,2018,2
https://openalex.org/A5073300423,2018,1
https://openalex.org/A5073300760,2018,1
https://openalex.org/A5073303562,2018,1
https://openalex.org/A5073304349,2018,1
https://openalex.org/A5073304417,2018,2
https://openalex.org/A5073306186,2018,4
https://openalex.org/A5073307903,2018,1
https://openalex.org/A5073311724,2018,5
https://openalex.org/A5073314371,2018,1
https://openalex.org/A5073315026,2018,1
https://openalex.org/A5073317234,2018,1
https://openalex.org/A5073319541,2018,1
https://openalex.org/A5073320735,2018,1
https://openalex.org/A5073321154,2018,1
https://openalex.org/A5073326611,2018,3
https://openalex.org/A5073330533,2018,1
https://openalex.org/A5073333660,2018,1
https://openalex.org/A5073335588,2018,2
https://openalex.org/A5073340761,2018,1
https://openalex.org/A5073342312,2018,1
https://openalex.org/A5073342426,2018,1
https://openalex.org/A5073342482,2018,13
https://openalex.org/A5073344740,2018,1
https://openalex.org/A5073352335,2018,1
https://openalex.org/A5073352929,2018,1
https://openalex.org/A5073356878,2018,1
https://openalex.org/A5073356995,2018,1
https://openalex.org/A5073357126,2018,1
https://openalex.org/A5073358949,2018,1
https://openalex.org/A5073360058,2018,1
https://openalex.org/A5073366280,2018,2
https://openalex.org/A5073371218,2018,1
https://openalex.org/A5073374085,2018,2
https://openalex.org/A5073376572,2018,1
https://openalex.org/A5073379520,2018,1
https://openalex.org/A5073387674,2018,1
https://openalex.org/A5073388117,2018,2
https://openalex.org/A5073389191,2018,1
https://openalex.org/A5073390719,2018,1
https://openalex.org/A5073391179,2018,1
https://openalex.org/A5073392887,2018,4
https://openalex.org/A5073394125,2018,1
https://openalex.org/A5073395286,2018,1
https://openalex.org/A5073396753,2018,1
https://openalex.org/A5073397428,2018,2
https://openalex.org/A5073400493,2018,1
https://openalex.org/A5073401273,2018,2
https://openalex.org/A5073402173,2018,1
https://openalex.org/A5073404392,2018,1
https://openalex.org/A5073404621,2018,1
https://openalex.org/A5073407290,2018,2
https://openalex.org/A5073408290,2018,1
https://openalex.org/A5073412977,2018,1
https://openalex.org/A5073413742,2018,28
https://openalex.org/A5073416837,2018,1
https://openalex.org/A5073424108,2018,2
https://openalex.org/A5073425228,2018,3
https://openalex.org/A5073427159,2018,1
https://openalex.org/A5073429275,2018,1
https://openalex.org/A5073434654,2018,1
https://openalex.org/A5073435744,2018,1
https://openalex.org/A5073443364,2018,1
https://openalex.org/A5073444042,2018,3
https://openalex.org/A5073445890,2018,1
https://openalex.org/A5073446012,2018,1
https://openalex.org/A5073454211,2018,1
https://openalex.org/A5073454216,2018,1
https://openalex.org/A5073455390,2018,4
https://openalex.org/A5073460975,2018,4
https://openalex.org/A5073461363,2018,1
https://openalex.org/A5073462467,2018,1
https://openalex.org/A5073468340,2018,5
https://openalex.org/A5073468417,2018,3
https://openalex.org/A5073468750,2018,1
https://openalex.org/A5073474306,2018,10
https://openalex.org/A5073477025,2018,2
https://openalex.org/A5073477610,2018,1
https://openalex.org/A5073477931,2018,3
https://openalex.org/A5073480368,2018,1
https://openalex.org/A5073481277,2018,1
https://openalex.org/A5073484896,2018,4
https://openalex.org/A5073485384,2018,1
https://openalex.org/A5073489358,2018,1
https://openalex.org/A5073493112,2018,3
https://openalex.org/A5073494433,2018,2
https://openalex.org/A5073499303,2018,1
https://openalex.org/A5073503574,2018,14
https://openalex.org/A5073504189,2018,3
https://openalex.org/A5073505371,2018,6
https://openalex.org/A5073507264,2018,1
https://openalex.org/A5073515715,2018,1
https://openalex.org/A5073524396,2018,1
https://openalex.org/A5073524444,2018,1
https://openalex.org/A5073525243,2018,1
https://openalex.org/A5073527790,2018,1
https://openalex.org/A5073528182,2018,1
https://openalex.org/A5073529866,2018,9
https://openalex.org/A5073530914,2018,3
https://openalex.org/A5073532302,2018,1
https://openalex.org/A5073534245,2018,3
https://openalex.org/A5073534791,2018,4
https://openalex.org/A5073535794,2018,2
https://openalex.org/A5073537459,2018,1
https://openalex.org/A5073537590,2018,1
https://openalex.org/A5073554060,2018,1
https://openalex.org/A5073555052,2018,1
https://openalex.org/A5073559357,2018,1
https://openalex.org/A5073561977,2018,4
https://openalex.org/A5073562751,2018,2
https://openalex.org/A5073562866,2018,1
https://openalex.org/A5073568876,2018,1
https://openalex.org/A5073570335,2018,1
https://openalex.org/A5073570847,2018,1
https://openalex.org/A5073572125,2018,2
https://openalex.org/A5073572588,2018,1
https://openalex.org/A5073573042,2018,2
https://openalex.org/A5073573899,2018,1
https://openalex.org/A5073575600,2018,1
https://openalex.org/A5073575842,2018,3
https://openalex.org/A5073575844,2018,1
https://openalex.org/A5073577367,2018,1
https://openalex.org/A5073581854,2018,1
https://openalex.org/A5073582470,2018,1
https://openalex.org/A5073583023,2018,1
https://openalex.org/A5073587430,2018,2
https://openalex.org/A5073588743,2018,6
https://openalex.org/A5073590059,2018,1
https://openalex.org/A5073593684,2018,1
https://openalex.org/A5073593728,2018,1
https://openalex.org/A5073596245,2018,1
https://openalex.org/A5073596365,2018,1
https://openalex.org/A5073597715,2018,1
https://openalex.org/A5073598735,2018,1
https://openalex.org/A5073599396,2018,1
